Volatility 3 Framework 2.28.1

PID	Process	SID	Name
2168	svchost.exe	S-1-5-32-544	Administrators
2212	svchost.exe	S-1-5-18	Local System
2212	svchost.exe	S-1-16-16384	System Mandatory Level
2212	svchost.exe	S-1-1-0	Everyone
2212	svchost.exe	S-1-5-32-545	Users
2212	svchost.exe	S-1-5-6	Service
2212	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2212	svchost.exe	S-1-5-11	Authenticated Users
2212	svchost.exe	S-1-5-15	This Organization
2212	svchost.exe	S-1-5-80-1580948945-3239616721-2529237571-3761093093-1214243633	AudioEndpointBuilder
2212	svchost.exe	S-1-5-5-0-88131	Logon Session
2212	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2212	svchost.exe	S-1-5-32-544	Administrators
2356	svchost.exe	S-1-5-19	NT Authority
2356	svchost.exe	S-1-16-16384	System Mandatory Level
2356	svchost.exe	S-1-1-0	Everyone
2356	svchost.exe	S-1-5-32-545	Users
2356	svchost.exe	S-1-5-6	Service
2356	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2356	svchost.exe	S-1-5-11	Authenticated Users
2356	svchost.exe	S-1-5-15	This Organization
2356	svchost.exe	S-1-5-80-2940520708-3855866260-481812779-327648279-1710889582	Dhcp
2356	svchost.exe	S-1-5-5-0-91170	Logon Session
2356	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2356	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
2356	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
2356	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
2356	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
2356	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
2356	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
2356	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
2356	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
2544	svchost.exe	S-1-5-19	NT Authority
2544	svchost.exe	S-1-16-16384	System Mandatory Level
2544	svchost.exe	S-1-1-0	Everyone
2544	svchost.exe	S-1-5-32-545	Users
2544	svchost.exe	S-1-5-6	Service
2544	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2544	svchost.exe	S-1-5-11	Authenticated Users
2544	svchost.exe	S-1-5-15	This Organization
2544	svchost.exe	S-1-5-80-2676549577-1911656217-2625096541-4178041876-1366760775	Audiosrv
2544	svchost.exe	S-1-5-5-0-96018	Logon Session
2544	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2544	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
2544	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
2544	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
2544	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
2544	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
2544	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
2544	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
2544	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
2604	svchost.exe	S-1-5-19	NT Authority
2604	svchost.exe	S-1-16-16384	System Mandatory Level
2604	svchost.exe	S-1-1-0	Everyone
2604	svchost.exe	S-1-5-32-545	Users
2604	svchost.exe	S-1-5-6	Service
2604	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2604	svchost.exe	S-1-5-11	Authenticated Users
2604	svchost.exe	S-1-5-15	This Organization
2604	svchost.exe	S-1-5-80-2455429942-3131183193-3617688776-595395669-3772047725	WinHttpAutoProxySvc
2604	svchost.exe	S-1-5-5-0-98710	Logon Session
2604	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2604	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
2604	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
2604	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
2604	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
2604	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
2604	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
2604	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
2604	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
2620	svchost.exe	S-1-5-18	Local System
2620	svchost.exe	S-1-16-16384	System Mandatory Level
2620	svchost.exe	S-1-1-0	Everyone
2620	svchost.exe	S-1-5-32-545	Users
2620	svchost.exe	S-1-5-6	Service
2620	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2620	svchost.exe	S-1-5-11	Authenticated Users
2620	svchost.exe	S-1-5-15	This Organization
2620	svchost.exe	S-1-5-80-1569767499-1044542396-1260780493-218930462-4138269783	-
2620	svchost.exe	S-1-5-5-0-98885	Logon Session
2620	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2620	svchost.exe	S-1-5-32-544	Administrators
2696	svchost.exe	S-1-5-19	NT Authority
2696	svchost.exe	S-1-16-16384	System Mandatory Level
2696	svchost.exe	S-1-1-0	Everyone
2696	svchost.exe	S-1-5-32-545	Users
2696	svchost.exe	S-1-5-6	Service
2696	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2696	svchost.exe	S-1-5-11	Authenticated Users
2696	svchost.exe	S-1-5-15	This Organization
2696	svchost.exe	S-1-5-80-4071458001-3563271761-1846288968-3700919931-3809667977	-
2696	svchost.exe	S-1-5-5-0-102353	Logon Session
2696	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2696	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
2696	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
2696	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
2696	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
2696	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
2696	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
2696	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
2696	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
2744	svchost.exe	S-1-5-19	NT Authority
2744	svchost.exe	S-1-16-16384	System Mandatory Level
2744	svchost.exe	S-1-1-0	Everyone
2744	svchost.exe	S-1-5-32-545	Users
2744	svchost.exe	S-1-5-6	Service
2744	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2744	svchost.exe	S-1-5-11	Authenticated Users
2744	svchost.exe	S-1-5-15	This Organization
2744	svchost.exe	S-1-5-80-4155767994-3874329934-3800885181-2130851812-726865888	-
2744	svchost.exe	S-1-5-5-0-104198	Logon Session
2744	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2744	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
2744	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
2744	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
2744	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
2744	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
2744	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
2744	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
2744	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
2828	svchost.exe	S-1-5-18	Local System
2828	svchost.exe	S-1-16-16384	System Mandatory Level
2828	svchost.exe	S-1-1-0	Everyone
2828	svchost.exe	S-1-5-32-545	Users
2828	svchost.exe	S-1-5-6	Service
2828	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2828	svchost.exe	S-1-5-11	Authenticated Users
2828	svchost.exe	S-1-5-15	This Organization
2828	svchost.exe	S-1-5-80-1690854464-3758363787-3981977099-3843555589-1401248062	ShellHWDetection
2828	svchost.exe	S-1-5-5-0-107065	Logon Session
2828	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2828	svchost.exe	S-1-5-32-544	Administrators
2936	spoolsv.exe	S-1-5-18	Local System
2936	spoolsv.exe	S-1-16-16384	System Mandatory Level
2936	spoolsv.exe	S-1-1-0	Everyone
2936	spoolsv.exe	S-1-5-32-545	Users
2936	spoolsv.exe	S-1-5-6	Service
2936	spoolsv.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2936	spoolsv.exe	S-1-5-11	Authenticated Users
2936	spoolsv.exe	S-1-5-15	This Organization
2936	spoolsv.exe	S-1-5-80-3951239711-1671533544-1416304335-3763227691-3930497994	Spooler
2936	spoolsv.exe	S-1-5-5-0-110595	Logon Session
2936	spoolsv.exe	S-1-2-0	Local (Users with the ability to log in locally)
2936	spoolsv.exe	S-1-5-32-544	Administrators
2988	svchost.exe	S-1-5-19	NT Authority
2988	svchost.exe	S-1-16-16384	System Mandatory Level
2988	svchost.exe	S-1-1-0	Everyone
2988	svchost.exe	S-1-5-32-545	Users
2988	svchost.exe	S-1-5-6	Service
2988	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2988	svchost.exe	S-1-5-11	Authenticated Users
2988	svchost.exe	S-1-5-15	This Organization
2988	svchost.exe	S-1-5-80-1383147646-27650227-2710666058-1662982300-1023958487	BFE
2988	svchost.exe	S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052	MpsSvc
2988	svchost.exe	S-1-5-5-0-112883	Logon Session
2988	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2988	svchost.exe	S-1-5-33	Write Restricted
2988	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
2988	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
2988	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
2988	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
2988	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
2988	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
2988	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
2988	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
3020	svchost.exe	S-1-5-20	NT Authority
3020	svchost.exe	S-1-16-16384	System Mandatory Level
3020	svchost.exe	S-1-1-0	Everyone
3020	svchost.exe	S-1-5-32-545	Users
3020	svchost.exe	S-1-5-6	Service
3020	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
3020	svchost.exe	S-1-5-11	Authenticated Users
3020	svchost.exe	S-1-5-15	This Organization
3020	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
3020	svchost.exe	S-1-5-5-0-114672	Logon Session
3020	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2600	svchost.exe	S-1-5-18	Local System
2600	svchost.exe	S-1-16-16384	System Mandatory Level
2600	svchost.exe	S-1-1-0	Everyone
2600	svchost.exe	S-1-5-32-545	Users
2600	svchost.exe	S-1-5-6	Service
2600	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2600	svchost.exe	S-1-5-11	Authenticated Users
2600	svchost.exe	S-1-5-15	This Organization
2600	svchost.exe	S-1-5-80-2620808479-2171380039-3191355562-2070425692-3097948119	-
2600	svchost.exe	S-1-5-5-0-123102	Logon Session
2600	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2600	svchost.exe	S-1-5-32-544	Administrators
2660	svchost.exe	S-1-5-19	NT Authority
2660	svchost.exe	S-1-16-16384	System Mandatory Level
2660	svchost.exe	S-1-1-0	Everyone
2660	svchost.exe	S-1-5-32-545	Users
2660	svchost.exe	S-1-5-6	Service
2660	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2660	svchost.exe	S-1-5-11	Authenticated Users
2660	svchost.exe	S-1-5-15	This Organization
2660	svchost.exe	S-1-5-80-2970612574-78537857-698502321-558674196-1451644582	DPS
2660	svchost.exe	S-1-5-5-0-123185	Logon Session
2660	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2660	svchost.exe	S-1-5-33	Write Restricted
2660	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
2660	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
2660	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
2660	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
2660	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
2660	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
2660	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
2660	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
2612	svchost.exe	S-1-5-18	Local System
2612	svchost.exe	S-1-16-16384	System Mandatory Level
2612	svchost.exe	S-1-1-0	Everyone
2612	svchost.exe	S-1-5-32-545	Users
2612	svchost.exe	S-1-5-6	Service
2612	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2612	svchost.exe	S-1-5-11	Authenticated Users
2612	svchost.exe	S-1-5-15	This Organization
2612	svchost.exe	S-1-5-80-4118144674-975173503-976751360-2062754009-4288402176	-
2612	svchost.exe	S-1-5-5-0-123009	Logon Session
2612	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2612	svchost.exe	S-1-5-32-544	Administrators
3100	svchost.exe	S-1-5-18	Local System
3100	svchost.exe	S-1-16-16384	System Mandatory Level
3100	svchost.exe	S-1-1-0	Everyone
3100	svchost.exe	S-1-5-32-545	Users
3100	svchost.exe	S-1-5-6	Service
3100	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
3100	svchost.exe	S-1-5-11	Authenticated Users
3100	svchost.exe	S-1-5-15	This Organization
3100	svchost.exe	S-1-5-80-62724632-2456781206-3863850748-1496050881-1042387526	iphlpsvc
3100	svchost.exe	S-1-5-5-0-123443	Logon Session
3100	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
3100	svchost.exe	S-1-5-32-544	Administrators
3144	MpDefenderCore	S-1-5-18	Local System
3144	MpDefenderCore	S-1-16-16384	System Mandatory Level
3144	MpDefenderCore	S-1-1-0	Everyone
3144	MpDefenderCore	S-1-5-32-545	Users
3144	MpDefenderCore	S-1-5-6	Service
3144	MpDefenderCore	S-1-2-1	Console Logon (Users who are logged onto the physical console)
3144	MpDefenderCore	S-1-5-11	Authenticated Users
3144	MpDefenderCore	S-1-5-15	This Organization
