Volatility 3 Framework 2.28.1

PID	Process	Base	Name	Major	Minor	Product	Build
7996	OneDrive.exe	0x7fffdfe60000	UiaManager.dll	10	0	26100	7309
7996	OneDrive.exe	0x7fffe9de0000	Windows.Web.dll	10	0	26100	5074
7996	OneDrive.exe	0x7ffff0470000	dhcpcsvc6.DLL	10	0	26100	7920
7996	OneDrive.exe	0x7ffff5f30000	DPAPI.dll	10	0	26100	1
7996	OneDrive.exe	0x7ffff0cf0000	WindowManagementAPI.dll	10	0	26100	7309
7996	OneDrive.exe	0x7ffff4170000	dxcore.dll	10	0	26100	7920
7996	OneDrive.exe	0x7ffff1470000	directxdatabasehelper.dll	10	0	26100	7920
7996	OneDrive.exe	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
7996	OneDrive.exe	0x7fffefba0000	MrmCoreR.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffef9b0000	bcp47mrm.dll	10	0	26100	7309
7996	OneDrive.exe	0x7fffedfc0000	Windows.UI.Immersive.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffdc910000	DataExchange.dll	10	0	26100	7705
7996	OneDrive.exe	0x7ffff06f0000	d3d10warp.dll	10	0	26100	7309
7996	OneDrive.exe	0x7ffff23f0000	dwrite.dll	10	0	26100	7824
7996	OneDrive.exe	0x7fffeb350000	TextShaping.dll	10	0	26100	7824
7996	OneDrive.exe	0x7fffe9f10000	rasadhlp.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffba5f0000	MicrosoftAccountWAMExtension.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffb4330000	FileCoAuthLib64.dll	26	70	414	1
7996	OneDrive.exe	0x7fffebc10000	Windows.UI.Xaml.Controls.dll	10	0	26100	7309
7996	OneDrive.exe	0x7fffb12f0000	Microsoft.ReactNative.dll	0	71	35	0
7996	OneDrive.exe	0x19c394c0000	MSVCP140_APP.dll	14	34	31931	0
7996	OneDrive.exe	0x19c39500000	VCRUNTIME140_APP.dll	14	34	31931	0
7996	OneDrive.exe	0x19c39520000	VCRUNTIME140_1_APP.dll	14	34	31931	0
7996	OneDrive.exe	0x7fffb12b0000	CheckboxWindows.dll	0	5	16	0
7996	OneDrive.exe	0x7fffb1270000	ReactNativePicker.dll	2	4	4	0
7996	OneDrive.exe	0x7fffd6c10000	rometadata.dll	4	0	30319	0
7996	OneDrive.exe	0x7fffb1150000	RNSVG.dll	15	3	0	0
7996	OneDrive.exe	0x7fffb1110000	ReactNativeVideoCPP.dll	6	17	0	0
7996	OneDrive.exe	0x7ffff2f10000	dcomp.dll	10	0	26100	7920
7996	OneDrive.exe	0x7ffff23d0000	Microsoft.Internal.WarpPal.dll	-	-	-	-
7996	OneDrive.exe	0x7fffec4f0000	Windows.Globalization.dll	-	-	-	-
7996	OneDrive.exe	0x7fffefe30000	Bcp47Langs.dll	10	0	26100	7309
7996	OneDrive.exe	0x7fffeb690000	textinputframework.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffe0000000	familysafetyext.dll	10	0	26100	1
7996	OneDrive.exe	0x7fffb0fa0000	wpc.dll	-	-	-	-
7996	OneDrive.exe	0x7ffff8ef0000	Normaliz.dll	10	0	26100	1
7996	OneDrive.exe	0x7fffe16b0000	wlidprov.dll	10	0	26100	7309
7996	OneDrive.exe	0x7ffff4a90000	coreprivacysettingsstore.dll	-	-	-	-
7996	OneDrive.exe	0x7fffb0eb0000	Windows.Services.TargetedContent.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffec750000	taskschd.dll	-	-	-	-
7996	OneDrive.exe	0x7ffff0350000	Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll	10	0	26100	7309
7996	OneDrive.exe	0x7ffff4b00000	DiagnosticDataSettings.dll	10	0	26100	7019
7996	OneDrive.exe	0x7fffee500000	Windows.Graphics.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffb0690000	hermes.dll	0	0	2505	2001
7996	OneDrive.exe	0x19c39750000	icuin.dll	72	1	0	4
7996	OneDrive.exe	0x19c39760000	icuuc.dll	72	1	0	4
7996	OneDrive.exe	0x7fffe72e0000	icu.DLL	72	1	0	4
7996	OneDrive.exe	0x7fffe6740000	Windows.System.Launcher.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffe87c0000	windows.staterepositorycore.dll	10	0	26100	7920
7996	OneDrive.exe	0x7ffff3140000	DSREG.DLL	10	0	26100	7920
7996	OneDrive.exe	0x7fffb8690000	mssprxy.dll	7	0	26100	7920
7996	OneDrive.exe	0x7fffe7590000	StructuredQuery.dll	7	0	26100	7920
7996	OneDrive.exe	0x7fffeb410000	directmanipulation.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffe6aa0000	edputil.dll	10	0	26100	7309
7996	OneDrive.exe	0x7fffe6b10000	Windows.StateRepositoryPS.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffe3fb0000	Windows.UI.Core.TextInput.dll	10	0	26100	7920
7996	OneDrive.exe	0x7ffff0ef0000	CoreUIComponents.dll	10	0	26100	7627
7996	OneDrive.exe	0x7fffe6570000	Windows.Storage.Search.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffda5f0000	ntshrui.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffdcad0000	cscapi.dll	10	0	26100	1
7996	OneDrive.exe	0x7ffff39c0000	policymanager.dll	10	0	26100	7920
7996	OneDrive.exe	0x7fffec800000	WKSCLI.DLL	10	0	26100	7019
7996	OneDrive.exe	0x7ffff51f0000	ntmarta.dll	10	0	26100	7019
7996	OneDrive.exe	0x7fffde5c0000	wpnapps.dll	-	-	-	-
6420	taskhostw.exe	0x7ff6ca0f0000	taskhostw.exe	10	0	26100	7920
6420	taskhostw.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
6420	taskhostw.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
6420	taskhostw.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
6420	taskhostw.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
6420	taskhostw.exe	0x7ffff9730000	imm32.dll	10	0	26100	7309
6420	taskhostw.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
6420	taskhostw.exe	0x7ffff7c20000	USER32.dll	-	-	-	-
6420	taskhostw.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
6420	taskhostw.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
6420	taskhostw.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
6420	taskhostw.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
6420	taskhostw.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
6420	taskhostw.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
6420	taskhostw.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
6420	taskhostw.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
6420	taskhostw.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
6420	taskhostw.exe	0x7ffff3d40000	uxtheme.dll	10	0	26100	7920
6420	taskhostw.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
6420	taskhostw.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
6420	taskhostw.exe	0x7fffe00c0000	WiFiCloudStore.dll	10	0	26100	7705
6420	taskhostw.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
7664	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
7664	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
7664	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
7664	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
7664	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
7664	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
7664	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
7664	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
7664	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
7664	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
7664	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
7664	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
7664	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
7664	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
7664	svchost.exe	0x7fffde210000	qmgr.dll	7	8	26100	7309
7664	svchost.exe	0x7ffff1630000	bitsperf.dll	7	8	26100	6725
7664	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff51f0000	ntmarta.dll	10	0	26100	7019
7664	svchost.exe	0x7ffff6260000	profapi.dll	10	0	26100	7309
7664	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
7664	svchost.exe	0x7fffe3a20000	FlightSettings.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff39c0000	policymanager.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
7664	svchost.exe	0x7ffff1550000	netprofm.dll	10	0	26100	7920
7664	svchost.exe	0x7fffeb7e0000	npmproxy.dll	10	0	26100	7309
7664	svchost.exe	0x7fffea3c0000	bitsigd.dll	7	8	26100	1150
7664	svchost.exe	0x7fffdfdb0000	upnp.dll	10	0	26100	7920
7664	svchost.exe	0x7fffee2a0000	WINHTTP.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
7664	svchost.exe	0x7fffeba20000	SSDPAPI.dll	10	0	26100	7920
7664	svchost.exe	0x7fffedb90000	urlmon.dll	-	-	-	-
7664	svchost.exe	0x7ffff6d60000	windows.storage.dll	10	0	26100	8036
7664	svchost.exe	0x7fffed8c0000	iertutil.dll	11	0	26100	8036
7664	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff8710000	SHELL32.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff49f0000	netutils.dll	10	0	26100	1882
7664	svchost.exe	0x7ffff6340000	wintypes.dll	10	0	26100	7920
7664	svchost.exe	0x7fffed890000	srvcli.dll	10	0	26100	1150
7664	svchost.exe	0x7ffff6040000	sxs.dll	10	0	26100	7920
7664	svchost.exe	0x7fffec8c0000	AppXDeploymentClient.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff86d0000	imagehlp.dll	10	0	26100	4202
7664	svchost.exe	0x7fffe6e50000	ESENT.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff5920000	CRYPTBASE.DLL	10	0	26100	7623
7664	svchost.exe	0x7fffde820000	WSMAUTO.DLL	10	0	26100	7309
7664	svchost.exe	0x7fffe7890000	miutils.dll	10	0	26100	3323
7664	svchost.exe	0x7fffb0c00000	WsmSvc.DLL	10	0	26100	7920
7664	svchost.exe	0x7fffe7930000	mi.dll	10	0	26100	1
7664	svchost.exe	0x203bd8f0000	pcwum.dll	10	0	26100	1
7664	svchost.exe	0x7ffff4e40000	DSROLE.dll	10	0	26100	1150
7664	svchost.exe	0x7ffff56f0000	Userenv.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
7664	svchost.exe	0x7fffec800000	wkscli.dll	10	0	26100	7019
7664	svchost.exe	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
7664	svchost.exe	0x7fffb8720000	webio.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff5640000	mswsock.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff4030000	WINNSI.DLL	10	0	26100	7920
7664	svchost.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff4b20000	DNSAPI.dll	10	0	26100	7920
7664	svchost.exe	0x7fffec420000	fwpuclnt.dll	10	0	26100	7920
7664	svchost.exe	0x7fffe9f10000	rasadhlp.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff4400000	rmclient.dll	10	0	26100	7309
7664	svchost.exe	0x7fffea0a0000	usermgrcli.dll	10	0	26100	7920
7664	svchost.exe	0x7fffe0a20000	execmodelclient.dll	10	0	26100	7309
7664	svchost.exe	0x7fffedd70000	twinapi.appcore.dll	10	0	26100	7705
7664	svchost.exe	0x7ffff9120000	ole32.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff8fe0000	coml2.dll	10	0	26100	7705
7664	svchost.exe	0x7fffe3ee0000	OneCoreCommonProxyStub.dll	10	0	26100	7920
7664	svchost.exe	0x7fffe0370000	execmodelproxy.dll	10	0	26100	1
7664	svchost.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
7664	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
7664	svchost.exe	0x7ffff4440000	resourcepolicyclient.dll	10	0	26100	7309
7664	svchost.exe	0x7fffe55a0000	Windows.ApplicationModel.dll	10	0	26100	7920
7664	svchost.exe	0x7fffe87c0000	windows.staterepositorycore.dll	10	0	26100	7920
7664	svchost.exe	0x7fffe02d0000	capauthz.dll	10	0	26100	7309
7664	svchost.exe	0x7fffed170000	vssapi.DLL	10	0	26100	7920
7664	svchost.exe	0x7fffec820000	VssTrace.DLL	10	0	26100	7920
7664	svchost.exe	0x7ffff4a70000	samcli.dll	10	0	26100	7920
7664	svchost.exe	0x7ffff4ad0000	SAMLIB.dll	10	0	26100	7920
7664	svchost.exe	0x7fffed810000	ES.DLL	10	0	26100	7705
7664	svchost.exe	0x7ffff1bd0000	PROPSYS.dll	7	0	26100	7920
7648	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
7648	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
7648	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
7648	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
7648	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
7648	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
7648	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
7648	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
7648	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
7648	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
7648	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
7648	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
7648	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
7648	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
7648	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
7648	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
7648	svchost.exe	0x7fffdfd50000	ssdpsrv.dll	10	0	26100	7920
7648	svchost.exe	0x7ffff48f0000	FirewallAPI.dll	10	0	26100	7920
7648	svchost.exe	0x7ffff4860000	fwbase.dll	10	0	26100	7920
7648	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
7648	svchost.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
7648	svchost.exe	0x7ffff0470000	dhcpcsvc6.DLL	10	0	26100	7920
7648	svchost.exe	0x7fffee670000	dhcpcsvc.DLL	10	0	26100	7920
7648	svchost.exe	0x7ffff4b20000	DNSAPI.dll	10	0	26100	7920
7648	svchost.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
7648	svchost.exe	0x7ffff5930000	cryptsp.dll	10	0	26100	7705
7648	svchost.exe	0x7ffff5030000	rsaenh.dll	10	0	26100	7705
7648	svchost.exe	0x7ffff5920000	CRYPTBASE.dll	10	0	26100	7623
7648	svchost.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
7648	svchost.exe	0x7ffff5640000	mswsock.dll	10	0	26100	7920
7648	svchost.exe	0x7fffe7a40000	FWPolicyIOMgr.dll	10	0	26100	7920
7648	svchost.exe	0x7ffff5370000	sspicli.dll	10	0	26100	7920
7648	svchost.exe	0x7ffff4030000	WINNSI.DLL	10	0	26100	7920
7648	svchost.exe	0x7ffff61c0000	POWRPROF.dll	10	0	26100	3912
7648	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
3260	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
3260	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
3260	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
3260	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
3260	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
3260	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
3260	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
3260	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
3260	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
3260	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
3260	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
3260	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
3260	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
3260	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff3a90000	dosvc.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
3260	svchost.exe	0x7fffeaff0000	wusys.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
3260	svchost.exe	0x7fffea9f0000	uusbrain.dll	1507	2512	15022	0
3260	svchost.exe	0x7fffb04e0000	doclient.dll	1507	2601	30012	0
3260	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff51f0000	ntmarta.dll	10	0	26100	7019
3260	svchost.exe	0x7ffff6260000	profapi.dll	10	0	26100	7309
3260	svchost.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
3260	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
3260	svchost.exe	0x7fffec850000	WaaSMedicPS.dll	10	0	26100	7309
3260	svchost.exe	0x7fffdc860000	Windows.Management.Workplace.dll	10	0	26100	7309
3260	svchost.exe	0x7ffff39c0000	policymanager.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff1550000	netprofm.dll	10	0	26100	7920
3260	svchost.exe	0x7fffeb7e0000	npmproxy.dll	10	0	26100	7309
3260	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
3260	svchost.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff0470000	dhcpcsvc6.DLL	10	0	26100	7920
3260	svchost.exe	0x7fffee670000	dhcpcsvc.DLL	10	0	26100	7920
3260	svchost.exe	0x7ffff4b20000	DNSAPI.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff5920000	CRYPTBASE.DLL	10	0	26100	7623
3260	svchost.exe	0x7fffee2a0000	WINHTTP.dll	10	0	26100	7920
3260	svchost.exe	0x7fffe9de0000	Windows.Web.dll	10	0	26100	5074
3260	svchost.exe	0x7ffff6340000	wintypes.dll	10	0	26100	7920
3260	svchost.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
3260	svchost.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
7152	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
7152	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
7152	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
7152	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
7152	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
7152	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
7152	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
7152	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
7152	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
7152	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
7152	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
7152	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
7152	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
7152	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
7152	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
7152	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
7152	svchost.exe	0x7fffb03c0000	inventorysvc.dll	10	0	26100	7920
7152	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
7152	svchost.exe	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
7152	svchost.exe	0x7ffff51f0000	ntmarta.dll	10	0	26100	7019
7152	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
7152	svchost.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
7152	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
7152	svchost.exe	0x7ffff4400000	rmclient.dll	10	0	26100	7309
4772	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
4772	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
4772	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
4772	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
4772	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
4772	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
4772	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
4772	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
4772	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
4772	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
4772	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
4772	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
4772	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
4772	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
4772	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
4772	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
4772	svchost.exe	0x7fffaffd0000	storsvc.dll	10	0	26100	7920
4772	svchost.exe	0x7fffb8c10000	storageusage.dll	10	0	26100	7309
4772	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
4772	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
4772	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
4772	svchost.exe	0x7ffff6d60000	windows.storage.dll	10	0	26100	8036
4772	svchost.exe	0x7ffff9630000	SHCORE.dll	10	0	26100	7920
4772	svchost.exe	0x7ffff8e80000	shlwapi.dll	10	0	26100	7920
4772	svchost.exe	0x7fffec8c0000	AppXDeploymentClient.dll	10	0	26100	7920
4772	svchost.exe	0x7ffff86d0000	imagehlp.dll	10	0	26100	4202
4772	svchost.exe	0x7ffff9120000	ole32.dll	10	0	26100	7920
4772	svchost.exe	0x7ffff5e80000	CFGMGR32.dll	10	0	26100	7309
4772	svchost.exe	0x7ffff6340000	wintypes.dll	10	0	26100	7920
4772	svchost.exe	0x7ffff5f00000	DEVOBJ.dll	10	0	26100	1150
4772	svchost.exe	0x7ffff1960000	wevtapi.dll	10	0	26100	7309
4772	svchost.exe	0x7ffff39c0000	policymanager.dll	10	0	26100	7920
8068	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
8068	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
8068	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
8068	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
8068	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
8068	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
8068	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
8068	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
8068	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
8068	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
8068	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
8068	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
8068	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
8068	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
8068	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
8068	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
8068	svchost.exe	0x7fffeb560000	usosvc.dll	10	0	26100	7920
8068	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
8068	svchost.exe	0x7fffeaff0000	wusys.dll	10	0	26100	7920
8068	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
8068	svchost.exe	0x7fffea9f0000	uusbrain.dll	1507	2512	15022	0
8068	svchost.exe	0x7fffafb70000	UsoSvcImpl.dll	1507	2601	30012	0
8068	svchost.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
8068	svchost.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
8068	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
8068	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
8068	svchost.exe	0x7ffff64b0000	WINTRUST.dll	10	0	26100	8036
8068	svchost.exe	0x7ffff56f0000	USERENV.dll	10	0	26100	7920
8068	svchost.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
8068	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
8068	svchost.exe	0x7ffff5990000	MSASN1.dll	10	0	26100	7623
8068	svchost.exe	0x7fffafac0000	UsoDocked.dll	10	0	26100	7920
8068	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
8068	svchost.exe	0x7fffec750000	taskschd.dll	-	-	-	-
8068	svchost.exe	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
8068	svchost.exe	0x7fffe9910000	XmlLite.dll	10	0	26100	7309
8068	svchost.exe	0x7fffec850000	WaaSMedicPS.dll	10	0	26100	7309
8068	svchost.exe	0x7fffd3460000	usocoreps.dll	10	0	26100	7705
8068	svchost.exe	0x7fffafce0000	usoapi.dll	10	0	26100	7705
8068	svchost.exe	0x7fffe2ef0000	windowsudk.shellcommon.dll	10	0	26100	8037
8068	svchost.exe	0x7ffff6340000	wintypes.dll	10	0	26100	7920
