Volatility 3 Framework 2.28.1

Allocation	Tag	PoolType	NumberOfBytes	Status
0xffffe08e87afe000	Obtb	N/A	0x1000	Allocated
0xffffe08e7de72000	MmSt	N/A	0x17a0	Allocated
0xffffe08e7d9b0000	MmSt	N/A	0x1000	Allocated
0xffffe08e8174f000	CM16	N/A	0x1000	Allocated
0xffffe08e7d4ee000	MmSt	N/A	0x1000	Allocated
0xffffe08e7fac3000	CM25	N/A	0x1000	Allocated
0xffff990ef2df4000	Cont	N/A	0x1000	Allocated
0xffff990eee6d1000	WPLg	N/A	0x1000	Allocated
0xffffe08e7ff85000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f13f000	CM25	N/A	0x1000	Allocated
0xffffe08e81714000	CM16	N/A	0x1000	Allocated
0xffffe08e7d975000	MmSt	N/A	0x8bc0	Allocated
0xffffe08e888ce000	RvaL	N/A	0x1de0	Allocated
0xffffe08e7c66d000	AcpI	N/A	0x1a000	Allocated
0xffffe08e7f104000	CM25	N/A	0x1000	Allocated
0xffffe08e7fa88000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5c6000	CM25	N/A	0x1000	Allocated
0xffffe08e83365000	Gpbm	N/A	0x1900	Allocated
0xffff990ef404b000	Mmdi	N/A	0x1030	Allocated
0xffffe08e7fb74000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6b2000	CM25	N/A	0x1000	Allocated
0xffff990ef2d43000	Cont	N/A	0x1000	Allocated
0xffff990ef2d7e000	Cont	N/A	0x1000	Allocated
0xffffe08e7f1f0000	CM25	N/A	0x1000	Allocated
0xffffe08e817c5000	CM16	N/A	0x2000	Allocated
0xffffe08e7fb39000	CM25	N/A	0x1000	Allocated
0xffff990eeef69000	WHvJ	N/A	0x1000	Allocated
0xffff990ef2d08000	Cont	N/A	0x1000	Allocated
0xffff990eeeaa7000	EtwB	N/A	0x10000	Allocated
0xffffe08e7f677000	CM25	N/A	0x1000	Allocated
0xffffe08e7f1b5000	CM25	N/A	0x1000	Allocated
0xffffe08e871b5000	MmRe	N/A	0x2070	Allocated
0xffffe08e8178a000	CM16	N/A	0x1000	Allocated
0xffffe08e7dead000	MmSt	N/A	0x2390	Allocated
0xffff990ef2c6c000	Cont	N/A	0x1000	Allocated
0xffffe08e7fc4b000	ClfI	N/A	0x11000	Allocated
0xffffe08e7f789000	CM25	N/A	0x1000	Allocated
0xffffe08e7f2c7000	CM25	N/A	0x1000	Allocated
0xffffe08e813da000	RtFo	N/A	0x5250	Allocated
0xffffe08e81d5e000	MmRe	N/A	0x1d70	Allocated
0xffffe08e7dafd000	MSum	N/A	0x1000	Allocated
0xffffe08e7f28c000	CM25	N/A	0x1000	Allocated
0xffffe08e7fc10000	CM25	N/A	0x2000	Allocated
0xffffe08e7f74e000	CM25	N/A	0x1000	Allocated
0xffffe08e834ed000	Gpbm	N/A	0x1000	Allocated
0xffff990ef2c31000	Cont	N/A	0x1000	Allocated
0xffffe08e87cfc000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f83a000	CM25	N/A	0x1000	Allocated
0xffff990ef05e6000	CcPB	N/A	0x11000	Allocated
0xffff990ef4385000	EtwB	N/A	0x1000	Allocated
0xffffe08e83117000	CM16	N/A	0x1000	Allocated
0xffff990ef7c9d000	MmAc	N/A	0x1000	Allocated
0xffffe08e81e0f000	CM16	N/A	0x1000	Allocated
0xffffe08e7dbae000	MmSt	N/A	0x1960	Allocated
0xffff990ef2bf6000	Cont	N/A	0x1000	Allocated
0xffff990ef64d3000	MmAc	N/A	0x1000	Allocated
0xffff990ef2272000	FxLg	N/A	0x1000	Allocated
0xffffe08e7f7ff000	CM25	N/A	0x1000	Allocated
0xffffe08e877ff000	Obtb	N/A	0x1000	Allocated
0xffffe08e7c3a9000	SeSi	N/A	0x10a0	Allocated
0xffffe08e7f7c4000	CM25	N/A	0x3000	Allocated
0xffffe08e7f302000	CM25	N/A	0x1000	Allocated
0xffffb0801461c000	ConT	N/A	0x4000	Allocated
0xffffe08e7fc86000	CM16	N/A	0x1000	Allocated
0xffffe08e852db000	RvaL	N/A	0x1660	Allocated
0xffffb080145a6000	ConT	N/A	0x4000	Allocated
0xffffe08e81ec0000	CM16	N/A	0x1000	Allocated
0xffffe08e8579d000	Obtb	N/A	0x1000	Allocated
0xffffe08e7fd72000	DxgK	N/A	0x8000	Allocated
0xffff990ef2b80000	Cont	N/A	0x1000	Allocated
0xffffe08e7f8b0000	CM25	N/A	0x1000	Allocated
0xffffe08e7f3ee000	CM25	N/A	0x1000	Allocated
0xffffe08e8318d000	CM16	N/A	0x1000	Allocated
0xffffe08e85c24000	Obtb	N/A	0x1000	Allocated
0xffffe08e81e85000	CM16	N/A	0x1000	Allocated
0xffffe08e881f9000	RvaL	N/A	0x1340	Allocated
0xffffe08e7f3b3000	CM25	N/A	0x1000	Allocated
0xffffe08e7fd37000	CMBB	N/A	0x1000	Allocated
0xffffe08e7f875000	CM25	N/A	0x1000	Allocated
0xffffe08e7dbe9000	MmSt	N/A	0x1000	Allocated
0xffff990ef42d4000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f49f000	CM25	N/A	0x1000	Allocated
0xffffe08e81f36000	CM16	N/A	0x1000	Allocated
0xffffe08e7dcd5000	MmSt	N/A	0x1630	Allocated
0xffffe08e802aa000	ClfI	N/A	0x11000	Allocated
0xffffb080149f2000	HalD	N/A	0x1000	Allocated
0xffffe08e7f464000	CM25	N/A	0x1000	Allocated
0xffffe08e7f926000	CM25	N/A	0x1000	Allocated
0xffff990ef2f91000	Cont	N/A	0x1000	Allocated
0xffffe08e81efb000	CM16	N/A	0x1000	Allocated
0xffffe08e83b4c000	MmRe	N/A	0x98e0	Allocated
0xffffe08e7f8eb000	CM25	N/A	0x1000	Allocated
0xffffe08e7f429000	CM25	N/A	0x1000	Allocated
0xffffe08e8026f000	CMCa	N/A	0x3000	Allocated
0xffffe08e7fdad000	UApt	N/A	0x1240	Allocated
0xffff990ef2f56000	Cont	N/A	0x1000	Allocated
0xffffe08e803bc000	Obtb	N/A	0x1000	Allocated
0xffffe08e7fefa000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fa38000	CM25	N/A	0x1000	Allocated
0xffffe08e7f576000	CM25	N/A	0x1000	Allocated
0xffff990ef2f41000	Cont	N/A	0x1000	Allocated
0xffffe08e81689000	CM16	N/A	0x1000	Allocated
0xffff990ef2f7c000	Cont	N/A	0x1000	Allocated
0xffffe08e7f53b000	CM25	N/A	0x1000	Allocated
0xffffe08e7febf000	CM17	N/A	0x3000	Allocated
0xffffe08e7f9fd000	CM25	N/A	0x1000	Allocated
0xffffe08e879fd000	CM26	N/A	0x3000	Allocated
0xffff990ef2f06000	Cont	N/A	0x1000	Allocated
0xffff990eee81e000	Vmpb	N/A	0x3200	Allocated
0xffffe08e80cca000	Wnf	N/A	0x1010	Allocated
0xffffe08e7d3ed000	MmSt	N/A	0x13d0	Allocated
0xffffe08e853ed000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f9c2000	CM25	N/A	0x1000	Allocated
0xffffe08e88346000	Obtb	N/A	0x1000	Allocated
0xffffe08e7d99b000	MmSt	N/A	0x1000	Allocated
0xffffe08e8173a000	CM16	N/A	0x1000	Allocated
0xffffe08e7d4d9000	MmSt	N/A	0x3000	Allocated
0xffff990ef2ecb000	Cont	N/A	0x1000	Allocated
0xffffe08e808f4000	CM16	N/A	0x1000	Allocated
0xffffe08e7f5ec000	CM25	N/A	0x1000	Allocated
0xffffe08e7f12a000	CM25	N/A	0x1000	Allocated
0xffffe08e7ff70000	Gpbm	N/A	0x1000	Allocated
0xffffe08e81bc1000	CIsc	N/A	0x2240	Allocated
0xffff990ef2e90000	Cont	N/A	0x1000	Allocated
0xffff990ef250c000	Cont	N/A	0x1000	Allocated
0xffffe08e816ff000	CM16	N/A	0x1000	Allocated
0xffffe08e8549e000	fprd	N/A	0x8000	Allocated
0xffffe08e7fa73000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5b1000	CM25	N/A	0x1000	Allocated
0xffffe08e7f0ef000	CM25	N/A	0x1000	Allocated
0xffffe08e816c4000	CM16	N/A	0x1000	Allocated
0xffffe08e7f1db000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb5f000	CM25	N/A	0x1000	Allocated
0xffffe08e8096a000	Dcdd	N/A	0x3220	Allocated
0xffffb080143f4000	ConT	N/A	0x4000	Allocated
0xffffe08e817b0000	CM16	N/A	0x2000	Allocated
0xffffe08e7fb24000	CM25	N/A	0x1000	Allocated
0xffffe08e7f662000	CM25	N/A	0x1000	Allocated
0xffff990ef2e55000	Cont	N/A	0x1000	Allocated
0xffff990eeebf4000	EtwB	N/A	0x1000	Allocated
0xffff990ef2993000	SMBi	N/A	0x1000	Allocated
0xffffe08e804a8000	Gcac	N/A	0x2000	Allocated
0xffffe08e8c247000	Gfda	N/A	0x4560	Allocated
0xffffe08e7f1a0000	CM25	N/A	0x1000	Allocated
0xffffe08e7d514000	MmSt	N/A	0x1200	Allocated
0xffffe08e81775000	CM16	N/A	0x1000	Allocated
0xffffe08e7fae9000	CM25	N/A	0x1000	Allocated
0xffffe08e83888000	RvaL	N/A	0x1ae0	Allocated
0xffffe08e7f627000	CM25	N/A	0x1000	Allocated
0xffff990ef456e000	Lfsr	N/A	0x11000	Allocated
0xffff990ef40ac000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f713000	CM25	N/A	0x2000	Allocated
0xffffe08e7f251000	CM25	N/A	0x1000	Allocated
0xffff990ef2da4000	Cont	N/A	0x1000	Allocated
0xffff990ef6b43000	MmAc	N/A	0x1000	Allocated
0xffffe08e7fbd5000	CM25	N/A	0x1000	Allocated
0xffff990ef2ddf000	Cont	N/A	0x1000	Allocated
0xffffe08e80ea2000	MmRe	N/A	0x1000	Allocated
0xffffe08e7d5c5000	MmSt	N/A	0x3430	Allocated
0xffffe08e83dfb000	Obtb	N/A	0x1000	Allocated
0xffffe08e7fb9a000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6d8000	CM25	N/A	0x1000	Allocated
0xffffe08e7f216000	CM25	N/A	0x1000	Allocated
0xffff990ef4533000	Lfsr	N/A	0x11000	Allocated
0xffffe08e81dfa000	Gpbm	N/A	0x1000	Allocated
0xffff990ef2ccd000	Cont	N/A	0x1000	Allocated
0xffffe08e7f328000	CM25	N/A	0x1000	Allocated
0xffffe08e7d69c000	MmSt	N/A	0x1690	Allocated
0xffffe08e818fd000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fc71000	Clfs	N/A	0x1000	Allocated
0xffff990ef4421000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f7af000	CM25	N/A	0x1000	Allocated
0xffffe08e8354e000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f2ed000	CM25	N/A	0x4000	Allocated
0xffffe08e7db23000	MSum	N/A	0x1000	Allocated
0xffff990ef2c92000	Cont	N/A	0x1000	Allocated
0xffffe08e7f89b000	CM25	N/A	0x1000	Allocated
0xffffe08e8789b000	Gpbm	N/A	0x1e00	Allocated
0xffffe08e7f3d9000	CM25	N/A	0x1000	Allocated
0xffffe08e83fbe000	RvaL	N/A	0x18f0	Allocated
0xffffe08e83178000	CM16	N/A	0x1000	Allocated
0xffffe08e8528b000	RvaL	N/A	0x5530	Allocated
0xffffe08e8102a000	MiRr	N/A	0x2770	Allocated
0xffff990ef7cfe000	WPCT	N/A	0x1000	Allocated
0xffffe08e81e70000	CM16	N/A	0x1000	Allocated
0xffffe08e85c0f000	RvaL	N/A	0x1a60	Allocated
0xffff990ef2c57000	Cont	N/A	0x1000	Allocated
0xffff990ef22d3000	Wdog	N/A	0x1000	Allocated
0xffffe08e886a6000	CIcr	N/A	0x12a0	Allocated
0xffffe08e7f860000	CM25	N/A	0x2000	Allocated
0xffffe08e7f39e000	CM25	N/A	0x2000	Allocated
0xffffe08e8313d000	CM16	N/A	0x2000	Allocated
0xffffe08e835ff000	Gpbm	N/A	0x1000	Allocated
0xffff990ef860c000	smSt	N/A	0x1dc0	Allocated
0xffff990eeee42000	EtwB	N/A	0x20000	Allocated
0xffff990ef2be1000	Cont	N/A	0x1000	Allocated
0xffffe08e81e35000	CM16	N/A	0x1000	Allocated
0xffff990ef2c1c000	Cont	N/A	0x1000	Allocated
0xffffe08e80fef000	RtFo	N/A	0x2320	Allocated
0xffff990ef64f9000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f363000	CM25	N/A	0x2000	Allocated
0xffffe08e83102000	CM16	N/A	0x1000	Allocated
0xffffe08e83f48000	MmRe	N/A	0x9ec0	Allocated
0xffffe08e7f825000	CM25	N/A	0x1000	Allocated
0xffffe08e7dcc0000	MmSt	N/A	0x1000	Allocated
0xffffe08e7fdd3000	Usdz	N/A	0x3010	Allocated
0xffffe08e7f911000	CM25	N/A	0x2000	Allocated
0xffffe08e80757000	RvaL	N/A	0x2a90	Allocated
0xffff990ef64be000	EtwB	N/A	0x1000	Allocated
0xffffe08e836b0000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f44f000	CM25	N/A	0x1000	Allocated
0xffffe08e8744f000	MmRe	N/A	0x3060	Allocated
0xffffe08e81ee6000	CM16	N/A	0x2000	Allocated
0xffff990ef2b6b000	Cont	N/A	0x1000	Allocated
0xffff990eee90a000	EtwB	N/A	0x8000	Allocated
0xffffe08e7f414000	CM25	N/A	0x2000	Allocated
0xffffe08e831b3000	CM16	N/A	0x1000	Allocated
0xffffe08e7fd98000	RtFo	N/A	0x1870	Allocated
0xffffe08e83675000	PfCH	N/A	0x2000	Allocated
0xffffe08e81eab000	CM16	N/A	0x1000	Allocated
0xffffe08e80ba3000	CM16	N/A	0x1000	Allocated
0xffffe08e7f4c5000	CM25	N/A	0x1000	Allocated
0xffffe08e81f5c000	MmRe	N/A	0x1350	Allocated
0xffffe08e7f94c000	CM25	N/A	0x1000	Allocated
0xffffb08014556000	ConT	N/A	0x4000	Allocated
0xffffe08e7f48a000	RtFo	N/A	0x2360	Allocated
0xffffe08e7fe0e000	DCcc	N/A	0x27000	Allocated
0xffffe08e81f21000	CM16	N/A	0x1000	Allocated
0xffffe08e7fa99000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5d7000	CM25	N/A	0x1000	Allocated
0xffffe08e7f115000	CM25	N/A	0x1000	Allocated
0xffffb080143f8000	ConT	N/A	0x4000	Allocated
0xffffe08e816ea000	CM16	N/A	0x1000	Allocated
0xffff990ef2e59000	Cont	N/A	0x1000	Allocated
0xffff990eeebf8000	EtwB	N/A	0x1000	Allocated
0xffffe08e7c643000	MmRe	N/A	0x2810	Allocated
0xffffe08e7f59c000	CM25	N/A	0x1000	Allocated
0xffffe08e7f0da000	CM25	N/A	0x3000	Allocated
0xffffe08e7ff20000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fa5e000	CM25	N/A	0x1000	Allocated
0xffff990eeeb82000	EtwB	N/A	0x10000	Allocated
0xffffe08e7cf8c000	ClfI	N/A	0x41000	Allocated
0xffffe08e7caca000	CMBB	N/A	0x1000	Allocated
0xffff990ef2e1e000	Cont	N/A	0x1000	Allocated
0xffff990eee6fb000	HalB	N/A	0x1000	Allocated
0xffffe08e891ed000	DClt	N/A	0x2000	Allocated
0xffffe08e7fa23000	CM25	N/A	0x1000	Allocated
0xffffe08e7f561000	CM25	N/A	0x1000	Allocated
0xffffe08e7fee5000	Gpbm	N/A	0x1000	Allocated
0xffffe08e8179b000	CM16	N/A	0x1000	Allocated
0xffffe08e859fc000	Obtb	N/A	0x1000	Allocated
0xffff990ef2da8000	Cont	N/A	0x1000	Allocated
0xffffe08e80955000	CM32	N/A	0x1000	Allocated
0xffffe08e7f18b000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb0f000	CM25	N/A	0x1000	Allocated
0xffffe08e7f64d000	CM25	N/A	0x1000	Allocated
0xffffe08e81c22000	CM32	N/A	0x1000	Allocated
0xffffe08e7d9c1000	MmSt	N/A	0x2000	Allocated
0xffff990ef2d6d000	Cont	N/A	0x1000	Allocated
0xffffe08e81760000	CM16	N/A	0x1000	Allocated
0xffffe08e854ff000	CM16	N/A	0x1000	Allocated
0xffffe08e7fad4000	CM25	N/A	0x1000	Allocated
0xffff990ef6188000	WPLg	N/A	0x1000	Allocated
0xffffe08e7f612000	CM25	N/A	0x1000	Allocated
0xffffe08e83873000	Obtb	N/A	0x1000	Allocated
0xffffe08e88458000	RvaL	N/A	0x9c90	Allocated
0xffffe08e7ff96000	Obtb	N/A	0x1000	Allocated
0xffffe08e81263000	MmRe	N/A	0x1860	Allocated
0xffffe08e81725000	CM16	N/A	0x1000	Allocated
0xffffe08e7f23c000	CM25	N/A	0x1000	Allocated
0xffffe08e7fbc0000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6fe000	CM25	N/A	0x1000	Allocated
0xffffe08e876fe000	Obtb	N/A	0x1000	Allocated
0xffffe08e8cc2c000	MmRe	N/A	0x33000	Allocated
0xffffe08e7f6c3000	CM25	N/A	0x1000	Allocated
0xffffe08e83462000	MmRe	N/A	0x1cf0	Allocated
0xffff990ef2d32000	Cont	N/A	0x1000	Allocated
0xffffe08e7fb85000	CM25	N/A	0x1000	Allocated
0xffffe08e817d6000	CM16	N/A	0x1000	Allocated
0xffffe08e7d575000	MmSt	N/A	0x5c60	Allocated
0xffffe08e7fb4a000	CM25	N/A	0x1000	Allocated
0xffffe08e7c72f000	Clfs	N/A	0x1000	Allocated
0xffff990ef2cf7000	Cont	N/A	0x1000	Allocated
0xffffe08e7f688000	CM25	N/A	0x1000	Allocated
0xffffe08e7f1c6000	CM25	N/A	0x1000	Allocated
0xffffe08e871c6000	MmRe	N/A	0x4760	Allocated
0xffffe08e7f774000	CM25	N/A	0x1000	Allocated
0xffffe08e872b2000	Gpbm	N/A	0x2650	Allocated
0xffff990ef2c81000	Cont	N/A	0x1000	Allocated
0xffff990ef2cbc000	Cont	N/A	0x1000	Allocated
0xffffe08e80f03000	MiRr	N/A	0x8920	Allocated
0xffffe08e7fbfb000	CM25	N/A	0x1000	Allocated
0xffffe08e83e5c000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f739000	CM25	N/A	0x1000	Allocated
0xffffe08e7c31e000	CM29	N/A	0x3000	Allocated
0xffff990ef2c46000	Cont	N/A	0x1000	Allocated
0xffffe08e834d8000	RvaL	N/A	0x35d0	Allocated
0xffffe08e7f277000	CM25	N/A	0x1000	Allocated
0xffffe08e7c2e3000	MmRi	N/A	0x10000	Allocated
0xffffe08e7d738000	MmSt	N/A	0x16000	Allocated
0xffffe08e7f84b000	CM25	N/A	0x1000	Allocated
0xffffe08e83128000	CM16	N/A	0x1000	Allocated
0xffff990ef2b6f000	Cont	N/A	0x1000	Allocated
0xffff990ef690e000	smSt	N/A	0x1340	Allocated
0xffffe08e81e20000	CM16	N/A	0x1000	Allocated
0xffffe08e7f810000	CM25	N/A	0x1000	Allocated
0xffffe08e7f34e000	CM25	N/A	0x2000	Allocated
0xffffe08e835af000	RvaL	N/A	0x4580	Allocated
0xffffe08e7f8fc000	CM25	N/A	0x1000	Allocated
0xffffe08e7f43a000	CM25	N/A	0x1000	Allocated
0xffff990ef89e6000	FVEp	N/A	0x10000	Allocated
0xffffe08e81ed1000	CM16	N/A	0x1000	Allocated
0xffffe08e7f8c1000	CM25	N/A	0x3000	Allocated
0xffffe08e7f3ff000	CM25	N/A	0x1000	Allocated
0xffffe08e873ff000	CM16	N/A	0x1000	Allocated
0xffffe08e81e96000	CM16	N/A	0x1000	Allocated
0xffff990ef2af9000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f3c4000	CM25	N/A	0x2000	Allocated
0xffffe08e83163000	CM16	N/A	0x1000	Allocated
0xffffb0801455a000	ConT	N/A	0x4000	Allocated
0xffffe08e7f886000	CM25	N/A	0x1000	Allocated
0xffffe08e815fe000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f972000	CM25	N/A	0x2000	Allocated
0xffff990ef2f45000	Cont	N/A	0x1000	Allocated
0xffff990ef2f80000	Cont	N/A	0x1000	Allocated
0xffff990ef2abe000	Cont	N/A	0x1000	Allocated
0xffffe08e8a409000	MmSt	N/A	0x6110	Allocated
0xffff990ef25fc000	EtwB	N/A	0x1000	Allocated
0xffffe08e7f4b0000	CM25	N/A	0x1000	Allocated
0xffffe08e7d824000	MmSt	N/A	0x3300	Allocated
0xffffe08e802bb000	Clfs	N/A	0x1000	Allocated
0xffffe08e8c05a000	fpdw	N/A	0x3430	Allocated
0xffffe08e7fdf9000	Gpbm	N/A	0x1000	Allocated
0xffff990ef2f0a000	Cont	N/A	0x1000	Allocated
0xffffe08e83b98000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f937000	CM25	N/A	0x1000	Allocated
0xffffe08e7f475000	CM25	N/A	0x1000	Allocated
0xffffe08e81f0c000	CM16	N/A	0x1000	Allocated
0xffffe08e85cab000	WtdJ	N/A	0x1330	Allocated
0xffff990ef2ecf000	Cont	N/A	0x1000	Allocated
0xffffe08e7f09f000	CM25	N/A	0x1000	Allocated
0xffff990ef62ea000	EtwB	N/A	0x2000	Allocated
0xffffe08e81674000	Wnf	N/A	0x1010	Allocated
0xffffe08e7cf51000	NtRB	N/A	0x1000	Allocated
0xffffe08e8036c000	Wnf	N/A	0x1010	Allocated
0xffffe08e7f9e8000	CM25	N/A	0x1000	Allocated
0xffffe08e7f526000	CM25	N/A	0x1000	Allocated
0xffff990ef2510000	Cont	N/A	0x1000	Allocated
0xffffe08e7f4eb000	CM25	N/A	0x1000	Allocated
0xffffe08e7f9ad000	CM25	N/A	0x1000	Allocated
0xffffe08e7dd21000	MmSt	N/A	0x1000	Allocated
0xffff990ef2e94000	Cont	N/A	0x1000	Allocated
0xffffe08e7ffbc000	CIsc	N/A	0x1530	Allocated
0xffffe08e7fafa000	CM25	N/A	0x1000	Allocated
0xffffe08e87afa000	Obtb	N/A	0x1000	Allocated
0xffffe08e8047e000	RvaL	N/A	0x2aa0	Allocated
0xffffe08e7f638000	CM25	N/A	0x1000	Allocated
0xffffe08e7d9ac000	MmSt	N/A	0x1000	Allocated
0xffffe08e8174b000	CM16	N/A	0x2000	Allocated
0xffff990ef2eba000	Cont	N/A	0x1000	Allocated
0xffffe08e7de6e000	MmSt	N/A	0x1a00	Allocated
0xffffe08e7c6a4000	Fwpp	N/A	0x3c50	Allocated
0xffffe08e7ff81000	Obtb	N/A	0x1000	Allocated
0xffffe08e85028000	MmRe	N/A	0x5ec0	Allocated
0xffffe08e7f13b000	CM25	N/A	0x1000	Allocated
0xffffe08e7fabf000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5fd000	CM25	N/A	0x1000	Allocated
0xffff990ef2e44000	Cont	N/A	0x1000	Allocated
0xffff990ef2e7f000	Cont	N/A	0x1000	Allocated
0xffffe08e7c669000	CM16	N/A	0x4000	Allocated
0xffffe08e7d4af000	MmSt	N/A	0x1b70	Allocated
0xffffe08e81710000	CM16	N/A	0x1000	Allocated
0xffffe08e7fa84000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5c2000	CM25	N/A	0x1000	Allocated
0xffffe08e7ff46000	Obtb	N/A	0x1000	Allocated
0xffffb080143a8000	ConT	N/A	0x4000	Allocated
0xffffe08e8559b000	RvaL	N/A	0x11d0	Allocated
0xffff990ef2e09000	Cont	N/A	0x1000	Allocated
0xffffe08e7da5d000	MmSt	N/A	0x3930	Allocated
0xffffe08e7c755000	NtRB	N/A	0x1000	Allocated
0xffffe08e7f1ec000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb70000	CM25	N/A	0x1000	Allocated
0xffffe08e87b70000	WtdJ	N/A	0x1320	Allocated
0xffffe08e7f6ae000	CM25	N/A	0x1000	Allocated
0xffffe08e8344d000	MmRe	N/A	0x5180	Allocated
0xffffe08e817c1000	CM16	N/A	0x1000	Allocated
0xffff990ef2dce000	Cont	N/A	0x1000	Allocated
0xffffe08e812ff000	CMBB	N/A	0x1000	Allocated
0xffffe08e7f673000	CM25	N/A	0x1000	Allocated
0xffffe08e7f1b1000	CM25	N/A	0x1000	Allocated
0xffffe08e7fff7000	CM16	N/A	0x1000	Allocated
0xffffe08e7fb35000	CM25	N/A	0x1000	Allocated
0xffffe08e7dea9000	MmSt	N/A	0x19a0	Allocated
0xffff990ef40d6000	MmAc	N/A	0x1000	Allocated
0xffffe08e81786000	CM16	N/A	0x1000	Allocated
0xffffe08e7f75f000	CM25	N/A	0x1000	Allocated
0xffffe08e8b4fe000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f29d000	CM25	N/A	0x2000	Allocated
0xffffe08e8056a000	MmRe	N/A	0x1110	Allocated
0xffffe08e7f724000	CM25	N/A	0x1000	Allocated
0xffffe08e7f262000	CM25	N/A	0x1000	Allocated
0xffff990eeeb32000	EtwB	N/A	0x10000	Allocated
0xffffe08e7fbe6000	CM25	N/A	0x1000	Allocated
0xffffe08e81cf9000	fpct	N/A	0x1780	Allocated
0xffffe08e7da98000	MmSt	N/A	0x1000	Allocated
0xffffe08e7fbab000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6e9000	CM25	N/A	0x1000	Allocated
0xffff990ef2d58000	Cont	N/A	0x1000	Allocated
0xffff990eeeaf7000	EtwB	N/A	0x2000	Allocated
0xffffe08e7f227000	CM25	N/A	0x1000	Allocated
0xffffe08e7f313000	CM25	N/A	0x1000	Allocated
0xffff990ef2ce2000	Cont	N/A	0x1000	Allocated
0xffffe08e7f7d5000	CM25	N/A	0x1000	Allocated
0xffff990ef6a81000	smSt	N/A	0x1000	Allocated
0xffff990eeef7e000	MmAc	N/A	0x1000	Allocated
0xffff990ef2d1d000	Cont	N/A	0x1000	Allocated
0xffffe08e7db49000	MmSt	N/A	0x2000	Allocated
0xffffe08e7d687000	MmSt	N/A	0x1840	Allocated
0xffffe08e7fc5c000	ClfI	N/A	0x11000	Allocated
0xffffe08e7f79a000	CM25	N/A	0x1000	Allocated
0xffffe08e839fb000	Ggb	N/A	0x2000	Allocated
0xffffe08e7c37f000	CM16	N/A	0x4000	Allocated
0xffff990ef73ca000	EtwB	N/A	0x10000	Allocated
0xffff990ef2ca7000	Cont	N/A	0x1000	Allocated
0xffff990ef60fd000	MmAc	N/A	0x1000	Allocated
0xffffe08e7db0e000	MmSt	N/A	0x2d90	Allocated
0xffffe08e7fc21000	CM25	N/A	0x3000	Allocated
0xffffe08e81ebc000	CM16	N/A	0x1000	Allocated
0xffff990ef2c0b000	Cont	N/A	0x1000	Allocated
0xffffe08e7c953000	CM32	N/A	0x1000	Allocated
0xffffe08e806f2000	CM32	N/A	0x1000	Allocated
0xffffe08e7f8ac000	CM25	N/A	0x1000	Allocated
0xffffe08e7f3ea000	CM25	N/A	0x1000	Allocated
0xffffe08e83189000	CM16	N/A	0x1000	Allocated
0xffffe08e83b0d000	MmRe	N/A	0x3bf0	Allocated
0xffffe08e81e81000	CM16	N/A	0x1000	Allocated
0xffff990ef2bd0000	Cont	N/A	0x1000	Allocated
0xffffe08e7d29c000	MmSt	N/A	0x1000	Allocated
0xffffe08e8cdda000	MmRe	N/A	0x1e000	Allocated
0xffffe08e80b79000	MmRe	N/A	0x1f30	Allocated
0xffffe08e7dc20000	MmSt	N/A	0x1b00	Allocated
0xffffe08e814fd000	CM16	N/A	0x1000	Allocated
0xffffe08e7f871000	CM25	N/A	0x1000	Allocated
0xffffe08e7f3af000	CM25	N/A	0x1000	Allocated
0xffffe08e8314e000	CM16	N/A	0x1000	Allocated
0xffffe08e81e46000	CM16	N/A	0x1000	Allocated
0xffffe08e7dbe5000	MmSt	N/A	0x1000	Allocated
0xffffe08e836fc000	CM32	N/A	0x1000	Allocated
0xffffe08e7f49b000	CM25	N/A	0x1000	Allocated
