Volatility 3 Framework 2.28.1

Offset	PID	TID	StartAddress	StartPath	Win32StartAddress	Win32StartPath	CreateTime	ExitTime
0x990eee6bc080	4968	6488	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:34.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990efa4f5080	4968	7416	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:35.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990eee792080	4968	6076	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:35.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eee730080	4968	1276	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:35.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef7e8b080	4968	6416	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:35.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef8263080	4968	2164	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:35.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef24d2080	4968	2816	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffd955ee60	\Windows\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.ui.xaml.dll	2026-05-13 19:25:35.000000 UTC	2026-05-13 19:25:36.000000 UTC
0x990ef6f44080	4968	6904	0xe08e87cf6a10	-	0x7fffed4cd5a0	\Windows\System32\WorkFoldersShell.dll	2026-05-13 19:25:35.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef70c2080	4968	1036	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9677c50	\Windows\System32\SHCore.dll	2026-05-13 19:25:58.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef8117080	4968	6564	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeeed6ea0	\Windows\System32\Windows.UI.Xaml.dll	2026-05-13 19:25:58.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef4be8080	4968	3804	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeb469d30	\Windows\System32\directmanipulation.dll	2026-05-13 19:25:58.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef6fb3080	4968	2852	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9639b40	\Windows\System32\SHCore.dll	2026-05-13 19:26:48.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef4096080	4968	7636	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9639b40	\Windows\System32\SHCore.dll	2026-05-13 19:26:48.000000 UTC	1600-08-22 23:57:32.000000 UTC
0x990ef79b20c0	5112	5116	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff721103090	\Windows\System32\ShellHost.exe	2026-05-13 19:15:45.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef79eb080	5112	688	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff721143100	\Windows\System32\ShellHost.exe	2026-05-13 19:15:45.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef79e9080	5112	780	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:15:45.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef79e2080	5112	4436	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:15:46.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7bb9080	5112	5008	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeeed6ea0	\Windows\System32\Windows.UI.Xaml.dll	2026-05-13 19:15:46.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7b45080	4684	4484	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:15:46.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7bb8080	4684	4232	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff3768050	\Windows\System32\CoreMessaging.dll	2026-05-13 19:15:46.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7ba60c0	4684	5128	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:15:47.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef61890c0	4684	7536	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff914e740	\Windows\System32\ole32.dll	2026-05-13 19:16:10.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef618b040	4684	5784	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:17.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef7aef080	1184	1188	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:15:46.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef71e3040	1184	5800	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:17.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6944080	5144	5148	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff633b82ac0	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe	2026-05-13 19:15:47.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990eee783080	5144	5268	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:15:48.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef7883080	5144	5488	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffd90839c0	\Windows\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\CoreMessagingXP.dll	2026-05-13 19:15:49.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7c42080	5144	5640	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffd955e990	\Windows\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.ui.xaml.dll	2026-05-13 19:15:49.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef072e040	5144	4396	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:48.000000 UTC	1600-08-22 23:57:26.000000 UTC
0x990ef7d8b080	5432	5436	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7c34db5b0	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe	2026-05-13 19:15:48.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7db2080	5432	5612	0xe08e83a713b0	-	0x7ffff9677c50	\Windows\System32\SHCore.dll	2026-05-13 19:15:49.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef80e8080	5432	5624	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeeed6ea0	\Windows\System32\Windows.UI.Xaml.dll	2026-05-13 19:15:49.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7e5d080	5432	5664	0xe08e83a82db0	-	0x7fffefbe7ce0	\Windows\System32\MrmCoreR.dll	2026-05-13 19:15:50.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990efa03d080	5432	5748	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9639b40	\Windows\System32\SHCore.dll	2026-05-13 19:15:50.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990efa03a080	5432	5760	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:50.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990ef807e080	5432	5816	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff79a3e80	\Windows\System32\combase.dll	2026-05-13 19:15:51.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7e84080	5432	5936	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:15:51.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef80e2080	5432	5980	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:51.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef6cbe080	5432	5988	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeb469d30	\Windows\System32\directmanipulation.dll	2026-05-13 19:15:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990efa05a080	5432	6856	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeeb0e3d0	\Windows\System32\Windows.UI.Xaml.dll	2026-05-13 19:16:01.000000 UTC	2026-05-13 19:16:02.000000 UTC
0x990efa058080	5432	6864	0xe08e87cf3650	-	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:16:02.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990efa057080	5432	6868	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:16:02.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990efa9e8040	5432	7332	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:21:47.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990efa7430c0	5432	3248	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:22:08.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990ef46e3080	5432	7256	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff79a3e80	\Windows\System32\combase.dll	2026-05-13 19:25:03.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef79ec080	5432	6456	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:05.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef64d0040	5432	4944	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:05.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef28ce080	5432	7136	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:10.000000 UTC	1600-08-22 23:57:30.000000 UTC
0x990ef7d95080	5432	7444	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:10.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef8ccd040	5432	6748	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:50.000000 UTC	1600-08-22 23:57:40.000000 UTC
0x990ef7d88080	5452	5456	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff77f5325e0	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe	2026-05-13 19:15:48.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7e72080	5452	5616	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9677c50	\Windows\System32\SHCore.dll	2026-05-13 19:15:49.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef8085080	5452	5632	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeeed6ea0	\Windows\System32\Windows.UI.Xaml.dll	2026-05-13 19:15:49.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef6931080	5452	5660	0xe08e83a81730	-	0x7fffefbe7ce0	\Windows\System32\MrmCoreR.dll	2026-05-13 19:15:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef7e16080	5452	5876	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:15:51.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7e22080	5452	5928	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff3768050	\Windows\System32\CoreMessaging.dll	2026-05-13 19:15:51.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef8107080	5452	6092	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeb469d30	\Windows\System32\directmanipulation.dll	2026-05-13 19:15:52.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef76e5080	5452	4512	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffd2db6200	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\EBWebView\x64\EmbeddedBrowserWebView.dll	2026-05-13 19:15:54.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990efa111080	5452	5636	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:55.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990ef7fa0080	5452	4104	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff79a3e80	\Windows\System32\combase.dll	2026-05-13 19:22:08.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990eee734040	5452	4860	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:35.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990efa036080	5452	876	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffdeaa3350	\Windows\System32\tquery.dll	2026-05-13 19:25:41.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990ef64cc080	5452	3820	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:49.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef76f0040	5452	7880	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:50.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7e8d080	5652	5656	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff779b53ed0	\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.31002.150.9_x64__cw5n1h2txyewy\Dashboard\Widgets.exe	2026-05-13 19:15:50.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7e15080	5652	5880	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff79a3e80	\Windows\System32\combase.dll	2026-05-13 19:15:51.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef8061080	5652	5916	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:15:51.000000 UTC	2026-05-13 19:20:52.000000 UTC
0x990ef4be5080	5652	3032	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:51.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef7cc4080	5652	6428	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:52.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef6fbb080	5652	6968	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff79a3e80	\Windows\System32\combase.dll	2026-05-13 19:20:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef7971080	5652	1868	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:20:52.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef47ef080	5652	7596	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:20:52.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef47ee080	5652	4880	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:20:52.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef73ae080	5652	6960	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:20:52.000000 UTC	2026-05-13 19:20:53.000000 UTC
0x990ef73ad080	5652	6452	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff6ae3780	\Windows\System32\ucrtbase.dll	2026-05-13 19:20:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef775d080	5652	7660	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffd2db6200	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\EBWebView\x64\EmbeddedBrowserWebView.dll	2026-05-13 19:20:52.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef6818080	5652	4156	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:53.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef8149080	5652	2556	0xe08e859ba5b0	-	0x7fffefbe7ce0	\Windows\System32\MrmCoreR.dll	2026-05-13 19:20:56.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef6717080	5652	2292	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:51.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef4ebc040	5652	560	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:52.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef8079080	5684	5688	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7aab292b0	\Windows\System32\RuntimeBroker.exe	2026-05-13 19:15:50.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990efa10b080	5684	5860	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:51.000000 UTC	2026-05-13 19:18:05.000000 UTC
0x990ef702f080	5684	6304	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:59.000000 UTC	2026-05-13 19:18:05.000000 UTC
0x990ef8069080	5684	6524	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff14f0390	\Windows\System32\sppc.dll	2026-05-13 19:16:00.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef8068080	5684	6528	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9677c50	\Windows\System32\SHCore.dll	2026-05-13 19:16:01.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef8067080	5684	6532	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeb881050	\Windows\System32\InputHost.dll	2026-05-13 19:16:01.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990efa103040	5684	7684	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:52.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990ef7e790c0	5712	5716	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:15:50.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990efa1e3080	5712	5756	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff79a3e80	\Windows\System32\combase.dll	2026-05-13 19:25:04.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990eface5040	5712	6588	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:51.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990ef6224080	2736	5620	0xe08e859a9330	-	0x7ff7022df6e0	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedgewebview2.exe	2026-05-13 19:15:55.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef76db080	2736	6060	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe2da2d90	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge_elf.dll	2026-05-13 19:15:56.000000 UTC	2026-05-13 19:15:59.000000 UTC
0x990ef69d4080	2736	5320	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef70230c0	2736	1512	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7022887f0	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedgewebview2.exe	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef7e43080	2736	5228	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef76f2080	2736	5232	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef76e3240	2736	5084	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef76f7080	2736	1096	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef76f3080	2736	5152	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef76f4080	2736	5272	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef76f5080	2736	5256	0xe08e81985c60	-	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef76f6080	2736	5284	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7744080	2736	5252	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef76e4080	2736	5264	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef739c080	2736	5360	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:57.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef4fd1080	2736	3028	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990efa03f080	2736	2476	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990ef4fd6080	2736	1912	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef4fd7080	2736	2016	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:34.000000 UTC
0x990ef73aa080	2736	1204	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef7d87080	2736	1208	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef77f9080	2736	1200	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef78bd080	2736	1180	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7d8a080	2736	1176	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7d89080	2736	1216	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffc082c670	\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.54\msedge.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:39.000000 UTC
