Volatility 3 Framework 2.28.1

Offset	Name
0xc08eadff1a50	\$Directory
0xc08eadff8b50	\Program Files (x86)\Microsoft Office\root\rsodWoW6432\excelmui.msi.16.en-us.tree.dat
0xc08eadffa320	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\Mso40UIwin32client.dll
0xc08eadffd580	\$MapAttributeValue
0xc08eae001ef0	\Program Files (x86)\Microsoft Office\root\Office16\mscss7cm_en.dub
0xc08eae011cc0	\ProgramData\McAfee\Agent\logs\masvc_BASE-WKSTN-01.log
0xc08eae017230	\Windows\WinSxS\FileMaps\program_files_windows_defender_offline_072b9e24a7f3689a.cdf-ms
0xc08eae031ac0	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\msipc.dll
0xc08eae031d80	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\OLicenseHeartbeat.exe
0xc08eae046d70	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Power Map Excel Add-in\VISUALIZATIONCONTROL.DLL
0xc08eae047e10	\Windows\System32\atlthunk.dll
0xc08eae049410	\$MapAttributeValue
0xc08eae04def0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-crt-process-l1-1-0.dll
0xc08eae056450	\ProgramData\USOShared\Logs\UpdateSessionOrchestration.030.etl
0xc08eae05ccc0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdCO365R_SubTrial-pl.xrm-ms
0xc08eae069ef0	\Windows\WinSxS\Temp\PendingRenames\784cfdf28daad70122000000004b6441.Cleanup.xml
0xc08eae06eb50	\Program Files (x86)\Microsoft Office\root\Licenses16\ProfessionalR_OEM_Perp-pl.xrm-ms
0xc08eae06fc90	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.Data.Recommendation.Client.Picasso.dll
0xc08eae076580	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\CLR_v4.0\UsageLogs\tzsync.exe.log
0xc08eae09b580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\GRPHFLT\JPEGIM32.FLT
0xc08eae0a3c70	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb.jfm
0xc08eae0abd80	\ProgramData\McAfee\Agent\AgentEvents\Upload\mc_20210904172404305896900034584.xml
0xc08eae0abef0	\$MapAttributeValue
0xc08eae0b1b40	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\PlatformCapabilities\ExcelCapabilities.json
0xc08eae0b3d60	\Windows\System32\drivers\en-US\ntfs.sys.mui
0xc08eae0b7ef0	\Windows\SysWOW64\netprofm.dll
0xc08eae0bbef0	\Windows\System32\Windows.ApplicationModel.Store.dll
0xc08eae0bec70	\Program Files (x86)\Microsoft Office\root\Licenses16\WordR_Retail-pl.xrm-ms
0xc08eae0c4ef0	\$MapAttributeValue
0xc08eae0c6080	\Windows\Prefetch\DEFRAG.EXE-588F90AD.pf
0xc08eae0caef0	\$MapAttributeValue
0xc08eae0dc580	\$MapAttributeValue
0xc08eae0e5580	\Program Files (x86)\Microsoft Office\root\Licenses16\PowerPointVL_KMS_Client-ppd.xrm-ms
0xc08eae0f1ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessR_Retail3-ul-phn.xrm-ms
0xc08eae0f51e0	\Program Files (x86)\Microsoft Office\root\Licenses16\StandardR_Retail-ul-phn.xrm-ms
0xc08eae0f61e0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusVL_KMS_Client-ul-oob.xrm-ms
0xc08eae0f8ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2019R_PrepidBypass-ul-oob.xrm-ms
0xc08eae0fb080	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_Grace-ul-oob.xrm-ms
0xc08eae0fc580	\$Directory
0xc08eae0fdc00	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.Data.Recommendation.Client.Core.dll
0xc08eae0fdef0	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-core-processthreads-l1-1-1.dll
0xc08eae10f3f0	\ProgramData\USOShared\Logs\UpdateSessionOrchestration.064.etl
0xc08eae111e20	\Program Files (x86)\Microsoft Office\root\Office16\SAEXT.DLL
0xc08eae114ef0	\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\8a9c7ab28dfd1baa08e20283667c4c7e\mscorlib.ni.dll.aux
0xc08eae1183f0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\Mso40UIwin32client.dll
0xc08eae118580	\Program Files (x86)\Microsoft Office\root\Office16\mfc140u.dll
0xc08eae11cb50	\Program Files (x86)\Microsoft Office\root\Office16\1033\LYNC.HXS
0xc08eae120410	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\api-ms-win-crt-process-l1-1-0.dll
0xc08eae123580	\Program Files (x86)\Microsoft Office\root\Office16\ODBC32.DLL
0xc08eae130ef0	\Endpoint
0xc08eae135080	\Windows\SysWOW64\wkscli.dll
0xc08eae137080	\Program Files (x86)\Microsoft Office\root\Licenses16\SkypeforBusinessEntryR_PrepidBypass-ul-oob.xrm-ms
0xc08eae13fef0	\Windows\System32\drivers\msrpc.sys
0xc08eae14b260	\$MapAttributeValue
0xc08eae150ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusR_SubTrial3-ul-oob.xrm-ms
0xc08eae156ac0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\DataModel\tmtransactions_xl.dll
0xc08eae15d270	\$Directory
0xc08eae1679b0	\$Directory
0xc08eae178bd0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\en-us\oregres.dll.mui
0xc08eae17c2c0	\Windows\SysWOW64\gdi32.dll
0xc08eae18a080	\$Directory
0xc08eae18a580	\Windows\WinSxS\FileMaps\programdata_microsoft_fe5c6d762edd2110.cdf-ms
0xc08eae18ece0	\$MapAttributeValue
0xc08eae195480	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProR_OEM_Perp-ul-oob.xrm-ms
0xc08eae197b10	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsSystemAssessmentTool%4Operational.evtx
0xc08eae1a12d0	\Windows\WinSxS\ManifestCache\7b6f2f2d29e348ed_blobs.bin
0xc08eae1a3580	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\lt\msipc.dll.mui
0xc08eae1ad080	\$Directory
0xc08eae1aecc0	\$MapAttributeValue
0xc08eae1bd320	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\ar\msipc.dll.mui
0xc08eae1ca460	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusE5R_SubTrial-ul-oob.xrm-ms
0xc08eae1cd080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX86\Microsoft Analysis Services\AS OLEDB\140\Resources\1033\msmdsrvi.rll
0xc08eae1cd580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX86\Microsoft Analysis Services\AS OLEDB\140\Resources\1033\msmdsrv.rll
0xc08eae1d0320	\Users\Public\Desktop\Google Chrome.lnk
0xc08eae1df2a0	\Program Files (x86)\Microsoft Office\root\Licenses16\Personal2019R_OEM_Perp-ul-oob.xrm-ms
0xc08eae1df460	\Program Files (x86)\Microsoft Office\root\Licenses16\OutlookVL_MAK-ppd.xrm-ms
0xc08eae1e2da0	\ProgramData\McAfee\Agent\Agent.ini
0xc08eae1e4080	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Office\OTele\officeclicktorun.exe.db-wal
0xc08eae1e8080	\Windows\security\database\edb.chk
0xc08eae1eac40	\Windows\WinSxS\Temp\PendingRenames\b299f4a9c4a9d70116000000dc4a3448.Generalize.xml
0xc08eae1edac0	\Windows\System32\aadtb.dll
0xc08eae1f1580	\Program Files (x86)\Microsoft Office\root\Office16\msoadfsb.exe
0xc08eae1f6c80	\Windows\SysWOW64\Faultrep.dll
0xc08eae1fd580	\Program Files (x86)\Microsoft Office\root\Licenses16\O365EduCloudEDUR_Subscription-pl.xrm-ms
0xc08eae202b00	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusVL_KMS_Client-ppd.xrm-ms
0xc08eae202d30	\Program Files (x86)\Microsoft Office\root\Office16\Psom.dll
0xc08eae2061a0	\Program Files (x86)\Microsoft Office\root\Office16\VVIEWDWG.DLL
0xc08eae206580	\$Directory
0xc08eae209b40	\Windows\System32\DriverStore\FileRepository\mdmusrk1.inf_amd64_6c18d6f747b9fae4\mdmusrk1.inf
0xc08eae20cce0	\Program Files (x86)\Microsoft Office\root\Licenses16\Excel2019VL_MAK_AE-ul-oob.xrm-ms
0xc08eae212c70	\Windows\System32\SearchProtocolHost.exe
0xc08eae21f580	\Program Files (x86)\Microsoft Office\root\Licenses16\MondoR_SubTrial2-pl.xrm-ms
0xc08eae224d10	\Program Files (x86)\Microsoft Office\root\Office16\PROOF\msth8FR.LEX
0xc08eae22aa50	\Windows\SysWOW64\cabinet.dll
0xc08eae23a080	\$PrepareToShrinkFileSize
0xc08eae240290	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusiness2019R_Trial-pl.xrm-ms
0xc08eae242b50	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioPro2019R_Trial-ul-oob.xrm-ms
0xc08eae242d60	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStd2019VL_MAK_AE-pl.xrm-ms
0xc08eae242ef0	\Program Files (x86)\Microsoft Office\root\Office16\SCANPST.EXE
0xc08eae250bc0	\ProgramData\McAfee\Agent\AgentEvents\Upload\mc_20210902173702940565000034538.xml
0xc08eae25def0	\Program Files (x86)\Microsoft Office\root\vregwow6432\proof.es-es.msi.16.es-es.vreg.dat
0xc08eae26aac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2021PreviewVL_KMS_Client_AE-ul.xrm-ms
0xc08eae271a70	\Program Files (x86)\Microsoft Office\root\Licenses16\OneNoteR_Retail-pl.xrm-ms
0xc08eae274be0	\Windows\System32\ClipSVC.dll
0xc08eae279580	\$Secure:$SDS:$DATA
0xc08eae27f080	\Windows\System32\wbem\wmiprov.dll
0xc08eae280580	\Program Files (x86)\Microsoft Office\root\Office16\1033\OMSINTL.DLL
0xc08eae283ef0	\Windows\System32\Sysprep\ActionFiles\Generalize.xml
0xc08eae28ca30	\$MapAttributeValue
0xc08eae296ef0	\ProgramData\USOShared\Logs\UpdateSessionOrchestration.003.etl
0xc08eae2a8080	\ProgramData\USOShared\Logs\NotificationUxBroker.089.etl
0xc08eae2acef0	\Windows\System32\LogFiles\WMI\Wifi.etl
0xc08eae2ada00	\Program Files (x86)\Microsoft Office\root\rsod\office64muiset.msi.16.en-us.tree.dat
0xc08eae2bb1e0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\SYSTEM\ole db\xmlrwbin.dll
0xc08eae2bb580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\ucrtbase.dll
0xc08eae2bfb20	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_f7cb9994\Report.wer.tmp
0xc08eae2c1180	\Program Files (x86)\Microsoft Office\root\Office16\DBGCORE.DLL
0xc08eae2da580	\Program Files\Common Files\microsoft shared\ClickToRun\Updates\16.0.13628.20448\vcruntime140.dll
0xc08eae2e1080	\Program Files (x86)\Microsoft Office\root\Office16\OUTLCTL.DLL
0xc08eae2e8ef0	\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
0xc08eae2ec120	\$MapAttributeValue
0xc08eae2eedf0	\Windows\SysWOW64\mscoree.dll
0xc08eae2efef0	\$MapAttributeValue
0xc08eae2f1060	\$MapAttributeValue
0xc08eae2f6210	\$MapAttributeValue
0xc08eae317580	\Windows\Logs\WindowsUpdate\WindowsUpdate.20210915.111031.926.1.etl
0xc08eae31bac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusR_OEM_Perp2-pl.xrm-ms
0xc08eae3201e0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.Mashup.Client.Excel.dll
0xc08eae325580	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\zh-CN\msipc.dll.mui
0xc08eae326360	\Windows\System32\sru\SRUtmp.log
0xc08eae329d80	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessR_Retail3-pl.xrm-ms
0xc08eae32e3a0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\AppSharingHookController64.exe
0xc08eae3382b0	\$Directory
0xc08eae33f320	\Program Files (x86)\Microsoft Office\root\Licenses16\MondoR_O16EnterpriseVL_Bypass30-ul-oob.xrm-ms
0xc08eae341330	\$MapAttributeValue
0xc08eae368080	\Windows\System32\w32tm.exe
0xc08eae36ace0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\api-ms-win-crt-stdio-l1-1-0.dll
0xc08eae36ae70	\Program Files (x86)\Microsoft Office\root\Office16\OWSCLT.DLL
0xc08eae36ccf0	\$Directory
0xc08eae36fef0	\Windows\System32\wbem\KrnlProv.dll
0xc08eae37dd90	\Windows\System32\GroupPolicy\DataStore\0\SysVol\shieldbase.lan\Policies\{B075410D-533B-4770-B7F9-0D14D1EFBBF4}\Machine\Registry.pol
0xc08eae381ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\OutlookR_Retail-ul-oob.xrm-ms
0xc08eae391060	\$MapAttributeValue
0xc08eae39c060	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTSYSMON TRACE.etl
0xc08eae3a1580	\Users\mhill\Contacts\desktop.ini
0xc08eae3b7450	\Program Files (x86)\Microsoft Office\root\Office16\EMSMDB32.DLL
0xc08eae3c0580	\$Directory
0xc08eae3c69f0	\Windows\SysWOW64\hlink.dll
0xc08eae3c7b90	\FTA_22388
0xc08eae3c7ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\vcruntime140_1.dll
0xc08eae3d0ac0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.Mashup.Container.Loader.exe
0xc08eae3d4ef0	\Program Files (x86)\Microsoft Office\root\Office16\INTLDATE.DLL
0xc08eae3e0ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeStudentR_Retail-ul-phn.xrm-ms
0xc08eae3f0ae0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.16299.125_none_88782a244abc4c60\comctl32.dll
0xc08eae3f4580	\Windows\System32\usoapi.dll
0xc08eae3f54c0	\$MapAttributeValue
0xc08eae3f7ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\OutlookVL_KMS_Client-ul.xrm-ms
0xc08eae3f7ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdXC2RVL_MAKC2R-ul-phn.xrm-ms
0xc08eae3ff580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\vccorlib140.dll
0xc08eae402d60	\Windows\SysWOW64\samcli.dll
0xc08eae4065c0	\Windows\System32\mf.dll
0xc08eae40b080	\Windows\Microsoft.NET\Framework\v4.0.30319\fusion.dll
0xc08eae4108e0	\CMNotify
0xc08eae41def0	\Users\Public\Desktop\desktop.ini
0xc08eae420ab0	\ProgramData\McAfee\Agent\AgentEvents\Upload\mc_202108311757028599482000344C8.xml
0xc08eae425580	\Program Files (x86)\Microsoft Office\root\vregwow6432\lyncmui.msi.16.en-us.vreg.dat
0xc08eae426310	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-crt-process-l1-1-0.dll
0xc08eae42ba60	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\57C8EDB95DF3F0AD4EE2DC2B8CFD4157
0xc08eae42da90	\Windows\System32\linkinfo.dll
0xc08eae431ef0	\Windows\System32\gpapi.dll
0xc08eae438ef0	\$Directory
0xc08eae43e080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-core-file-l1-2-0.dll
0xc08eae441ac0	\Windows\System32\winevt\Logs\Microsoft-Windows-ReadyBoost%4Operational.evtx
0xc08eae44d580	\Program Files (x86)\Microsoft Office\root\Office16\NL7Data0011.DLL
0xc08eae458580	\$MapAttributeValue
0xc08eae46e560	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStd2019R_OEM_Perp-ul-phn.xrm-ms
0xc08eae46eef0	\Windows\SysWOW64\linkinfo.dll
0xc08eae4888b0	\Windows\System32\winevt\Logs\Microsoft-Windows-Store%4Operational.evtx
0xc08eae488b50	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_SubTrial3-ul-oob.xrm-ms
0xc08eae495de0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeStudentR_Trial2-pl.xrm-ms
0xc08eae49acd0	\$MapAttributeValue
0xc08eae49bef0	\Program Files\McAfee\Agent\x86\libini.dll
0xc08eae4a3df0	\Windows\SysWOW64\cscapi.dll
0xc08eae4a7c80	\$MapAttributeValue
0xc08eae4a8ca0	\Windows\System32\enrollmentapi.dll
0xc08eae4b2be0	\$Directory
0xc08eae4b3b50	\Program Files (x86)\Microsoft Office\root\vfs\SystemX86\vccorlib140.dll
0xc08eae4ec5a0	\Windows\SysWOW64\winhttp.dll
0xc08eae501520	\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe
0xc08eae5032d0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\MSSOAP30.DLL
0xc08eae503670	\Program Files (x86)\Microsoft Office\root\Office16\STSLIST.DLL
0xc08eae503950	\Windows\System32\wuauclt.exe
0xc08eae503ae0	\Windows\System32\en-US\winnlsres.dll.mui
0xc08eae506080	\Windows\Prefetch\ReadyBoot\rblayout.xin
0xc08eae50a8e0	\Windows\System32\msauserext.dll
0xc08eae50ad80	\$MapAttributeValue
0xc08eae50def0	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessR_Trial-ul-oob.xrm-ms
0xc08eae5121c0	\Windows\System32\shlwapi.dll
0xc08eae5126f0	\ProtectedPrefix
0xc08eae512880	\Windows\System32\GdiPlus.dll
0xc08eae512c20	\Windows\System32\comdlg32.dll
0xc08eae512db0	\Windows\System32\normaliz.dll
0xc08eae517430	\Windows\System32\KernelBase.dll
0xc08eae517780	\Windows\System32\wintrust.dll
0xc08eae518ac0	\Windows\System32\comctl32.dll
0xc08eae51c410	\Windows\System32\cfgmgr32.dll
0xc08eae51ca70	\Windows\System32\crypt32.dll
0xc08eae51d690	\Windows\System32\win32u.dll
0xc08eae51e330	\Windows\System32\en-US\winhttp.dll.mui
0xc08eae521ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProVL_MAK-pl.xrm-ms
0xc08eae5232f0	\Windows\SysWOW64\sxs.dll
0xc08eae525580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\api-ms-win-crt-utility-l1-1-0.dll
0xc08eae527490	\Windows\System32\windows.storage.dll
0xc08eae5355c0	\Program Files (x86)\Microsoft Office\root\Office16\ONBttnWD.dll
0xc08eae538d90	\Windows\SysWOW64\winmmbase.dll
0xc08eae53dd00	\$MapAttributeValue
0xc08eae544ef0	\Windows\System32\ucrtbase.dll
0xc08eae549310	\Windows\SysWOW64\msxml6.dll
0xc08eae549580	\$MapAttributeValue
0xc08eae54b1e0	\$MapAttributeValue
0xc08eae557060	\$MapAttributeValue
0xc08eae55f540	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_cc9167fd\Report.wer.tmp
0xc08eae55f750	\Windows\Prefetch\SEARCHPROTOCOLHOST.EXE-0CB8CADE.pf
0xc08eae55f8e0	\$MapAttributeValue
0xc08eae561ef0	\Program Files\McAfee\Agent\x86\ccme_base_non_fips.dll
0xc08eae562460	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.Mashup.Client.AddinTelemetry.dll
0xc08eae568770	\Windows\SysWOW64\mfplat.dll
0xc08eae56f080	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProXC2RVL_MAKC2R-ul-oob.xrm-ms
0xc08eae580080	\$Directory
0xc08eae583150	\$MapAttributeValue
0xc08eae587840	\epmapper
0xc08eae592060	\$MapAttributeValue
0xc08eae593150	\$MapAttributeValue
0xc08eae59c2e0	\Windows\System32\wuapi.dll
0xc08eae59c570	\MsFteWds
0xc08eae5a1580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\DataModel\Microsoft.Excel.SPClient.Interfaces.dll
0xc08eae5a8ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessR_OEM_Perp3-ul-oob.xrm-ms
0xc08eae5ab3f0	\ProgramData\Microsoft\ClickToRun\ProductReleases\4BCC2433-4980-43B2-B0D2-DD6513E48C12\x-none.16\MasterDescriptor.x-none.xml
0xc08eae5b0cb0	\Windows\System32\drivers\monitor.sys
0xc08eae5b1d80	\$MapAttributeValue
0xc08eae5b2080	\$Directory
0xc08eae5b2310	\Windows\System32\PlayToDevice.dll
0xc08eae5b3c10	\Windows\System32\tsddd.dll
0xc08eae5b3ef0	\Windows\System32\wininit.exe
0xc08eae5b7ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessRuntimeR_PrepidBypass-ul-oob.xrm-ms
0xc08eae5b8080	\Windows\Prefetch\NGENTASK.EXE-4F8BD802.pf
0xc08eae5b99f0	\Windows\SysWOW64\mpr.dll
0xc08eae5b9b80	\Program Files\McAfee\Agent\x86\ma_udp_client.dll
0xc08eae5ba9a0	\Windows\System32\scesrv.dll
0xc08eae5bcef0	\Windows\System32\config\SAM.LOG2
0xc08eae5c0af0	\Windows\System32\drivers\dxgmms2.sys
0xc08eae5c33d0	\Windows\System32\authz.dll
0xc08eae5c3c10	\Windows\System32\config\SAM
0xc08eae5c66f0	\Windows\SysWOW64\winusb.dll
0xc08eae5c6880	\Windows\System32\scecli.dll
0xc08eae5c7210	\Windows\System32\WUDFPlatform.dll
0xc08eae5c7ef0	\scerpc
0xc08eae5c9320	\Windows\System32\svchost.exe
0xc08eae5c9b20	\scerpc
0xc08eae5cbea0	\scerpc
0xc08eae5cd9f0	\Sessions\1\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0xc08eae5cdd60	\Windows\System32\RpcRtRemote.dll
0xc08eae5cdef0	\Windows\System32\RpcEpMap.dll
0xc08eae5d0db0	\Windows\System32\fontdrvhost.exe
0xc08eae5d1790	\Windows\System32\MicrosoftAccountTokenProvider.dll
0xc08eae5d24a0	\Windows\System32\profext.dll
0xc08eae5d7a60	\Windows\System32\FirewallAPI.dll
0xc08eae5d8590	\Windows\System32\ntmarta.dll
0xc08eae5dab00	\Windows\System32
0xc08eae5e4080	\Windows\System32\win32u.dll
0xc08eae5e5990	\Windows\System32
0xc08eae5e5c60	\$Directory
0xc08eae5e6c70	\Windows\Fonts\vgasys.fon
0xc08eae5e7080	\Windows\System32\wlidsvc.dll
0xc08eae5eaab0	\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0xc08eae5ee080	\Windows\System32\umpnpmgr.dll
0xc08eae5ee4e0	\Windows\System32\wldp.dll
0xc08eae5f0310	\$MapAttributeValue
0xc08eae5f2c60	\$MapAttributeValue
0xc08eae60bef0	\Windows\Registration\R00000000000d.clb
0xc08eae610580	\Windows\System32\coreaudiopolicymanagerext.dll
0xc08eae612d30	\Windows\System32
0xc08eae6154d0	\CMNotify
0xc08eae616380	\Windows\System32\en-US\ESENT.dll.mui
0xc08eae617d60	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdR_Retail-ul-phn.xrm-ms
0xc08eae617ef0	\$Directory
0xc08eae61d310	\Windows\System32\stdole2.tlb
0xc08eae61eb60	\$MapAttributeValue
0xc08eae6239a0	\Windows\System32\shsvcs.dll
0xc08eae62b7c0	\Windows\System32\wfapigp.dll
0xc08eae62bdb0	\Windows\System32\MrmCoreR.dll
0xc08eae630080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\offfiltx.dll
0xc08eae6335f0	\$Directory
0xc08eae635860	\Windows\System32
0xc08eae63c290	\FTA_22388
0xc08eae6432d0	\ProgramData\McAfee\Agent\AgentEvents\Upload\mc_20210902173854363959100034538.xml
0xc08eae647d80	\$Directory
0xc08eae64cc70	\Windows\System32\DriverStore\FileRepository\mdmzyxlg.inf_amd64_0c69513389493e25\mdmzyxlg.inf
0xc08eae64d080	\Windows\System32\wcmsvc.dll
0xc08eae655db0	\Windows\System32\wbem\Repository\MAPPING3.MAP
0xc08eae659c70	\Windows\System32\dusmsvc.dll
0xc08eae660080	\Windows\System32\wbem\fastprox.dll
0xc08eae660ac0	\Windows\System32\wbem\wbemcore.dll
0xc08eae6649c0	\Program Files\Common Files\microsoft shared\ClickToRun\AppvIsvSubsystems32.dll
0xc08eae6657c0	\Windows\System32\profprov.dll
0xc08eae667bc0	\Program Files (x86)\Microsoft Office\root\Office16\OSF.DLL
0xc08eae669ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusR_Trial-pl.xrm-ms
0xc08eae66a860	\CMApi
0xc08eae66c7d0	\Windows\System32\mscoree.dll
0xc08eae66def0	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat
0xc08eae676af0	\Windows\System32\sppcext.dll
0xc08eae67abd0	\Windows\System32\adhapi.dll
0xc08eae67add0	\Windows\System32\wbem\Repository\OBJECTS.DATA
0xc08eae67c080	\Windows\System32\wship6.dll
0xc08eae67c210	\Windows\System32\wbem\esscli.dll
