Volatility 3 Framework 2.28.1

PID	Process	SID	Name
63580	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
63580	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
63580	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
63580	svchost.exe	S-1-5-5-0-1364047118	Logon Session
63580	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
63204	svchost.exe	S-1-5-20	NT Authority
63204	svchost.exe	S-1-16-16384	System Mandatory Level
63204	svchost.exe	S-1-1-0	Everyone
63204	svchost.exe	S-1-5-32-545	Users
63204	svchost.exe	S-1-5-6	Service
63204	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
63204	svchost.exe	S-1-5-11	Authenticated Users
63204	svchost.exe	S-1-5-15	This Organization
63204	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
63204	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
63204	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
63204	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
63204	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
63204	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
63204	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
63204	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
63204	svchost.exe	S-1-5-5-0-1411330471	Logon Session
63204	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
66728	svchost.exe	S-1-5-20	NT Authority
66728	svchost.exe	S-1-16-16384	System Mandatory Level
66728	svchost.exe	S-1-1-0	Everyone
66728	svchost.exe	S-1-5-32-545	Users
66728	svchost.exe	S-1-5-6	Service
66728	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
66728	svchost.exe	S-1-5-11	Authenticated Users
66728	svchost.exe	S-1-5-15	This Organization
66728	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
66728	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
66728	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
66728	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
66728	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
66728	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
66728	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
66728	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
66728	svchost.exe	S-1-5-5-0-1448596832	Logon Session
66728	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
66472	svchost.exe	S-1-5-20	NT Authority
66472	svchost.exe	S-1-16-16384	System Mandatory Level
66472	svchost.exe	S-1-1-0	Everyone
66472	svchost.exe	S-1-5-32-545	Users
66472	svchost.exe	S-1-5-6	Service
66472	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
66472	svchost.exe	S-1-5-11	Authenticated Users
66472	svchost.exe	S-1-5-15	This Organization
66472	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
66472	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
66472	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
66472	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
66472	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
66472	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
66472	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
66472	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
66472	svchost.exe	S-1-5-5-0-1477910716	Logon Session
66472	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
69388	svchost.exe	S-1-5-20	NT Authority
69388	svchost.exe	S-1-16-16384	System Mandatory Level
69388	svchost.exe	S-1-1-0	Everyone
69388	svchost.exe	S-1-5-32-545	Users
69388	svchost.exe	S-1-5-6	Service
69388	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
69388	svchost.exe	S-1-5-11	Authenticated Users
69388	svchost.exe	S-1-5-15	This Organization
69388	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
69388	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
69388	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
69388	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
69388	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
69388	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
69388	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
69388	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
69388	svchost.exe	S-1-5-5-0-1505378160	Logon Session
69388	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
72152	svchost.exe	S-1-5-20	NT Authority
72152	svchost.exe	S-1-16-16384	System Mandatory Level
72152	svchost.exe	S-1-1-0	Everyone
72152	svchost.exe	S-1-5-32-545	Users
72152	svchost.exe	S-1-5-6	Service
72152	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
72152	svchost.exe	S-1-5-11	Authenticated Users
72152	svchost.exe	S-1-5-15	This Organization
72152	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
72152	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
72152	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
72152	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
72152	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
72152	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
72152	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
72152	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
72152	svchost.exe	S-1-5-5-0-1552428639	Logon Session
72152	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
69928	svchost.exe	S-1-5-20	NT Authority
69928	svchost.exe	S-1-16-16384	System Mandatory Level
69928	svchost.exe	S-1-1-0	Everyone
69928	svchost.exe	S-1-5-32-545	Users
69928	svchost.exe	S-1-5-6	Service
69928	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
69928	svchost.exe	S-1-5-11	Authenticated Users
69928	svchost.exe	S-1-5-15	This Organization
69928	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
69928	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
69928	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
69928	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
69928	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
69928	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
69928	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
69928	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
69928	svchost.exe	S-1-5-5-0-1598582665	Logon Session
69928	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
73440	svchost.exe	S-1-5-20	NT Authority
73440	svchost.exe	S-1-16-16384	System Mandatory Level
73440	svchost.exe	S-1-1-0	Everyone
73440	svchost.exe	S-1-5-32-545	Users
73440	svchost.exe	S-1-5-6	Service
73440	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
73440	svchost.exe	S-1-5-11	Authenticated Users
73440	svchost.exe	S-1-5-15	This Organization
73440	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
73440	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
73440	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
73440	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
73440	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
73440	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
73440	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
73440	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
73440	svchost.exe	S-1-5-5-0-1623343254	Logon Session
73440	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
75496	svchost.exe	S-1-5-20	NT Authority
75496	svchost.exe	S-1-16-16384	System Mandatory Level
75496	svchost.exe	S-1-1-0	Everyone
75496	svchost.exe	S-1-5-32-545	Users
75496	svchost.exe	S-1-5-6	Service
75496	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
75496	svchost.exe	S-1-5-11	Authenticated Users
75496	svchost.exe	S-1-5-15	This Organization
75496	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
75496	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
75496	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
75496	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
75496	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
75496	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
75496	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
75496	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
75496	svchost.exe	S-1-5-5-0-1661532948	Logon Session
75496	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
78212	svchost.exe	S-1-5-20	NT Authority
78212	svchost.exe	S-1-16-16384	System Mandatory Level
78212	svchost.exe	S-1-1-0	Everyone
78212	svchost.exe	S-1-5-32-545	Users
78212	svchost.exe	S-1-5-6	Service
78212	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
78212	svchost.exe	S-1-5-11	Authenticated Users
78212	svchost.exe	S-1-5-15	This Organization
78212	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
78212	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
78212	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
78212	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
78212	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
78212	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
78212	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
78212	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
78212	svchost.exe	S-1-5-5-0-1690221714	Logon Session
78212	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
78828	svchost.exe	S-1-5-20	NT Authority
78828	svchost.exe	S-1-16-16384	System Mandatory Level
78828	svchost.exe	S-1-1-0	Everyone
78828	svchost.exe	S-1-5-32-545	Users
78828	svchost.exe	S-1-5-6	Service
78828	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
78828	svchost.exe	S-1-5-11	Authenticated Users
78828	svchost.exe	S-1-5-15	This Organization
78828	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
78828	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
78828	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
78828	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
78828	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
78828	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
78828	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
78828	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
78828	svchost.exe	S-1-5-5-0-1713498907	Logon Session
78828	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
79692	svchost.exe	S-1-5-20	NT Authority
79692	svchost.exe	S-1-16-16384	System Mandatory Level
79692	svchost.exe	S-1-1-0	Everyone
79692	svchost.exe	S-1-5-32-545	Users
79692	svchost.exe	S-1-5-6	Service
79692	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
79692	svchost.exe	S-1-5-11	Authenticated Users
79692	svchost.exe	S-1-5-15	This Organization
79692	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
79692	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
79692	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
79692	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
79692	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
79692	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
79692	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
79692	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
79692	svchost.exe	S-1-5-5-0-1739394116	Logon Session
79692	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
81424	svchost.exe	S-1-5-20	NT Authority
81424	svchost.exe	S-1-16-16384	System Mandatory Level
81424	svchost.exe	S-1-1-0	Everyone
81424	svchost.exe	S-1-5-32-545	Users
81424	svchost.exe	S-1-5-6	Service
81424	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
81424	svchost.exe	S-1-5-11	Authenticated Users
81424	svchost.exe	S-1-5-15	This Organization
81424	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
81424	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
81424	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
81424	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
81424	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
81424	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
81424	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
81424	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
81424	svchost.exe	S-1-5-5-0-1762998406	Logon Session
81424	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
83792	svchost.exe	S-1-5-20	NT Authority
83792	svchost.exe	S-1-16-16384	System Mandatory Level
83792	svchost.exe	S-1-1-0	Everyone
83792	svchost.exe	S-1-5-32-545	Users
83792	svchost.exe	S-1-5-6	Service
83792	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
83792	svchost.exe	S-1-5-11	Authenticated Users
83792	svchost.exe	S-1-5-15	This Organization
83792	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
83792	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
83792	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
83792	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
83792	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
83792	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
83792	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
83792	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
83792	svchost.exe	S-1-5-5-0-1806924000	Logon Session
83792	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
84932	svchost.exe	S-1-5-20	NT Authority
84932	svchost.exe	S-1-16-16384	System Mandatory Level
84932	svchost.exe	S-1-1-0	Everyone
84932	svchost.exe	S-1-5-32-545	Users
84932	svchost.exe	S-1-5-6	Service
84932	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
84932	svchost.exe	S-1-5-11	Authenticated Users
84932	svchost.exe	S-1-5-15	This Organization
84932	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
84932	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
84932	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
84932	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
84932	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
84932	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
84932	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
84932	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
84932	svchost.exe	S-1-5-5-0-1831041365	Logon Session
84932	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
84256	svchost.exe	S-1-5-20	NT Authority
84256	svchost.exe	S-1-16-16384	System Mandatory Level
84256	svchost.exe	S-1-1-0	Everyone
84256	svchost.exe	S-1-5-32-545	Users
84256	svchost.exe	S-1-5-6	Service
84256	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
84256	svchost.exe	S-1-5-11	Authenticated Users
84256	svchost.exe	S-1-5-15	This Organization
84256	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
84256	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
84256	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
84256	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
84256	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
84256	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
84256	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
84256	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
84256	svchost.exe	S-1-5-5-0-1858110315	Logon Session
84256	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
83600	svchost.exe	S-1-5-20	NT Authority
83600	svchost.exe	S-1-16-16384	System Mandatory Level
83600	svchost.exe	S-1-1-0	Everyone
83600	svchost.exe	S-1-5-32-545	Users
83600	svchost.exe	S-1-5-6	Service
83600	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
83600	svchost.exe	S-1-5-11	Authenticated Users
83600	svchost.exe	S-1-5-15	This Organization
83600	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
83600	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
83600	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
83600	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
83600	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
83600	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
83600	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
83600	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
83600	svchost.exe	S-1-5-5-0-1883072977	Logon Session
83600	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
88908	svchost.exe	S-1-5-20	NT Authority
88908	svchost.exe	S-1-16-16384	System Mandatory Level
88908	svchost.exe	S-1-1-0	Everyone
88908	svchost.exe	S-1-5-32-545	Users
88908	svchost.exe	S-1-5-6	Service
88908	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
88908	svchost.exe	S-1-5-11	Authenticated Users
88908	svchost.exe	S-1-5-15	This Organization
88908	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
88908	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
88908	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
88908	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
88908	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
88908	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
88908	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
88908	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
88908	svchost.exe	S-1-5-5-0-1921204625	Logon Session
88908	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
89648	svchost.exe	S-1-5-20	NT Authority
89648	svchost.exe	S-1-16-16384	System Mandatory Level
89648	svchost.exe	S-1-1-0	Everyone
89648	svchost.exe	S-1-5-32-545	Users
89648	svchost.exe	S-1-5-6	Service
89648	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
89648	svchost.exe	S-1-5-11	Authenticated Users
89648	svchost.exe	S-1-5-15	This Organization
89648	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
89648	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
89648	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
89648	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
89648	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
89648	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
89648	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
89648	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
89648	svchost.exe	S-1-5-5-0-1947136631	Logon Session
89648	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
90732	svchost.exe	S-1-5-20	NT Authority
90732	svchost.exe	S-1-16-16384	System Mandatory Level
90732	svchost.exe	S-1-1-0	Everyone
90732	svchost.exe	S-1-5-32-545	Users
90732	svchost.exe	S-1-5-6	Service
90732	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
90732	svchost.exe	S-1-5-11	Authenticated Users
90732	svchost.exe	S-1-5-15	This Organization
90732	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
90732	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
90732	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
90732	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
90732	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
90732	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
90732	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
90732	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
90732	svchost.exe	S-1-5-5-0-1972833637	Logon Session
90732	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
87496	svchost.exe	S-1-5-20	NT Authority
87496	svchost.exe	S-1-16-16384	System Mandatory Level
87496	svchost.exe	S-1-1-0	Everyone
87496	svchost.exe	S-1-5-32-545	Users
87496	svchost.exe	S-1-5-6	Service
87496	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
87496	svchost.exe	S-1-5-11	Authenticated Users
87496	svchost.exe	S-1-5-15	This Organization
87496	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
87496	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
87496	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
87496	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
87496	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
87496	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
87496	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
87496	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
87496	svchost.exe	S-1-5-5-0-2015847561	Logon Session
87496	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
93596	svchost.exe	S-1-5-20	NT Authority
93596	svchost.exe	S-1-16-16384	System Mandatory Level
93596	svchost.exe	S-1-1-0	Everyone
93596	svchost.exe	S-1-5-32-545	Users
93596	svchost.exe	S-1-5-6	Service
93596	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
93596	svchost.exe	S-1-5-11	Authenticated Users
93596	svchost.exe	S-1-5-15	This Organization
93596	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
93596	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
93596	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
93596	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
93596	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
93596	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
93596	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
93596	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
93596	svchost.exe	S-1-5-5-0-2043015331	Logon Session
93596	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
96724	svchost.exe	S-1-5-20	NT Authority
