Volatility 3 Framework 2.28.1

Cache	FileObject	FileName	Result
ImageSectionObject	0xc08eac8fc830	kernel.appcore.dll	file.0xc08eac8fc830.0xc08ead415db0.ImageSectionObject.kernel.appcore.dll.img
DataSectionObject	0xc08eae527490	windows.storage.dll	file.0xc08eae527490.0xc08eb2857d90.DataSectionObject.windows.storage.dll.dat
ImageSectionObject	0xc08eae527490	windows.storage.dll	file.0xc08eae527490.0xc08eacf2a010.ImageSectionObject.windows.storage.dll.img
ImageSectionObject	0xc08eae517780	wintrust.dll	file.0xc08eae517780.0xc08eae5196c0.ImageSectionObject.wintrust.dll.img
ImageSectionObject	0xc08eae5121c0	shlwapi.dll	file.0xc08eae5121c0.0xc08eac9ff9d0.ImageSectionObject.shlwapi.dll.img
DataSectionObject	0xc08eacb54080	clbcatq.dll	Error dumping file
ImageSectionObject	0xc08eacb54080	clbcatq.dll	file.0xc08eacb54080.0xc08eaca06db0.ImageSectionObject.clbcatq.dll.img
DataSectionObject	0xc08eadcaead0	micross.ttf	file.0xc08eadcaead0.0xc08ead2cf010.DataSectionObject.micross.ttf.dat
DataSectionObject	0xc08eae9c3ef0	sserife.fon	Error dumping file
ImageSectionObject	0xc08eae5d0db0	fontdrvhost.exe	file.0xc08eae5d0db0.0xc08eae5ddde0.ImageSectionObject.fontdrvhost.exe.img
DataSectionObject	0xc08eaf200460	R00000000000d.clb	Error dumping file
ImageSectionObject	0xc08eae5cdd60	RpcRtRemote.dll	file.0xc08eae5cdd60.0xc08eaf15edb0.ImageSectionObject.RpcRtRemote.dll.img
ImageSectionObject	0xc08eaa932b00	wshhyperv.dll	Error dumping file
ImageSectionObject	0xc08eaf224720	wtsapi32.dll	file.0xc08eaf224720.0xc08eaf232db0.ImageSectionObject.wtsapi32.dll.img
ImageSectionObject	0xc08eae5cdef0	RpcEpMap.dll	file.0xc08eae5cdef0.0xc08eaf155010.ImageSectionObject.RpcEpMap.dll.img
DataSectionObject	0xc08eaf21f4b0	R00000000000d.clb	Error dumping file
ImageSectionObject	0xc08eaf957080	Windows.UI.Xaml.Resources.dll	file.0xc08eaf957080.0xc08eaf7ef3e0.ImageSectionObject.Windows.UI.Xaml.Resources.dll.img
ImageSectionObject	0xc08eafb8d230	Windows.UI.Xaml.Controls.dll	file.0xc08eafb8d230.0xc08eafb82de0.ImageSectionObject.Windows.UI.Xaml.Controls.dll.img
ImageSectionObject	0xc08eafb34d80	Windows.UI.Xaml.Maps.dll	file.0xc08eafb34d80.0xc08eafb79c70.ImageSectionObject.Windows.UI.Xaml.Maps.dll.img
ImageSectionObject	0xc08eae873a00	Windows.UI.Xaml.Phone.dll	file.0xc08eae873a00.0xc08eafb61db0.ImageSectionObject.Windows.UI.Xaml.Phone.dll.img
ImageSectionObject	0xc08eafb66ef0	Windows.UI.Xaml.InkControls.dll	file.0xc08eafb66ef0.0xc08eafad7ac0.ImageSectionObject.Windows.UI.Xaml.InkControls.dll.img
DataSectionObject	0xc08eb0743be0	cversions.2.db	Error dumping file
DataSectionObject	0xc08eafbcb310	~FontCache-S-1-5-18.dat	Error dumping file
DataSectionObject	0xc08eaf79b900	~FontCache-FontFace.dat	Error dumping file
DataSectionObject	0xc08eb05ce230	credprovhost.dll.mui	Error dumping file
DataSectionObject	0xc08eb0647370	windows.ui.xaml.dll.mui	Error dumping file
ImageSectionObject	0xc08eb073a6c0	imageres.dll	Error dumping file
ImageSectionObject	0xc08eb0753ac0	prm0009.dll	file.0xc08eb0753ac0.0xc08eb02e42c0.ImageSectionObject.prm0009.dll.img
ImageSectionObject	0xc08eaf22b7b0	winmm.dll	file.0xc08eaf22b7b0.0xc08eaf228d70.ImageSectionObject.winmm.dll.img
ImageSectionObject	0xc08eb0730d60	credprovs.dll	file.0xc08eb0730d60.0xc08eb0751950.ImageSectionObject.credprovs.dll.img
ImageSectionObject	0xc08eb0757710	MSWB7.dll	file.0xc08eb0757710.0xc08eb0643010.ImageSectionObject.MSWB7.dll.img
ImageSectionObject	0xc08eb05dcd40	wlidprov.dll	file.0xc08eb05dcd40.0xc08eb05db690.ImageSectionObject.wlidprov.dll.img
ImageSectionObject	0xc08eaf214a00	LogonUI.exe	file.0xc08eaf214a00.0xc08eaf216d60.ImageSectionObject.LogonUI.exe.img
ImageSectionObject	0xc08eb07b59c0	ninput.dll	file.0xc08eb07b59c0.0xc08eb064f840.ImageSectionObject.ninput.dll.img
ImageSectionObject	0xc08eb05ad2a0	Windows.Energy.dll	file.0xc08eb05ad2a0.0xc08eb07b0480.ImageSectionObject.Windows.Energy.dll.img
ImageSectionObject	0xc08eb07c2080	Windows.Graphics.dll	file.0xc08eb07c2080.0xc08eb0631010.ImageSectionObject.Windows.Graphics.dll.img
ImageSectionObject	0xc08eb07b5490	msftedit.dll	file.0xc08eb07b5490.0xc08eb05714c0.ImageSectionObject.msftedit.dll.img
ImageSectionObject	0xc08eb0776770	winbio.dll	file.0xc08eb0776770.0xc08eb073ba10.ImageSectionObject.winbio.dll.img
ImageSectionObject	0xc08eb0543650	mfsensorgroup.dll	file.0xc08eb0543650.0xc08eb0755bc0.ImageSectionObject.mfsensorgroup.dll.img
ImageSectionObject	0xc08eb0778a10	IDStore.dll	file.0xc08eb0778a10.0xc08eb0652660.ImageSectionObject.IDStore.dll.img
ImageSectionObject	0xc08eb06534a0	PhotoMetadataHandler.dll	file.0xc08eb06534a0.0xc08eb05e3db0.ImageSectionObject.PhotoMetadataHandler.dll.img
DataSectionObject	0xc08eb05cf080	mfplat.dll	Error dumping file
ImageSectionObject	0xc08eb05cf080	mfplat.dll	file.0xc08eb05cf080.0xc08eb059dba0.ImageSectionObject.mfplat.dll.img
ImageSectionObject	0xc08eb062e260	rasplap.dll	file.0xc08eb062e260.0xc08eb0709950.ImageSectionObject.rasplap.dll.img
ImageSectionObject	0xc08eb0626960	Windows.Media.dll	file.0xc08eb0626960.0xc08eb0549010.ImageSectionObject.Windows.Media.dll.img
DataSectionObject	0xc08eb075b150	RTWorkQ.dll	file.0xc08eb075b150.0xc08eafe6db50.DataSectionObject.RTWorkQ.dll.dat
ImageSectionObject	0xc08eb075b150	RTWorkQ.dll	file.0xc08eb075b150.0xc08eb05b49c0.ImageSectionObject.RTWorkQ.dll.img
ImageSectionObject	0xc08eb0754080	shacct.dll	file.0xc08eb0754080.0xc08eb0619010.ImageSectionObject.shacct.dll.img
ImageSectionObject	0xc08eb05f2ef0	CredProv2faHelper.dll	file.0xc08eb05f2ef0.0xc08eb0745010.ImageSectionObject.CredProv2faHelper.dll.img
ImageSectionObject	0xc08eb06f8080	DevDispItemProvider.dll	file.0xc08eb06f8080.0xc08eb072cdb0.ImageSectionObject.DevDispItemProvider.dll.img
ImageSectionObject	0xc08eadb318c0	BioCredProv.dll	file.0xc08eadb318c0.0xc08eb0699db0.ImageSectionObject.BioCredProv.dll.img
ImageSectionObject	0xc08eb0745e10	ngccredprov.dll	file.0xc08eb0745e10.0xc08eb0750a20.ImageSectionObject.ngccredprov.dll.img
ImageSectionObject	0xc08eb0690980	wlidcredprov.dll	file.0xc08eb0690980.0xc08eb05edc20.ImageSectionObject.wlidcredprov.dll.img
ImageSectionObject	0xc08eb075abd0	ngckeyenum.dll	file.0xc08eb075abd0.0xc08eb0753010.ImageSectionObject.ngckeyenum.dll.img
ImageSectionObject	0xc08eb05cb230	biwinrt.dll	file.0xc08eb05cb230.0xc08eb05ef840.ImageSectionObject.biwinrt.dll.img
ImageSectionObject	0xc08eb05edef0	SmartcardCredentialProvider.dll	file.0xc08eb05edef0.0xc08eb05cc010.ImageSectionObject.SmartcardCredentialProvider.dll.img
ImageSectionObject	0xc08eb075b5a0	StructuredQuery.dll	file.0xc08eb075b5a0.0xc08eb05a64f0.ImageSectionObject.StructuredQuery.dll.img
ImageSectionObject	0xc08eb07617a0	deviceassociation.dll	file.0xc08eb07617a0.0xc08eb075eb40.ImageSectionObject.deviceassociation.dll.img
ImageSectionObject	0xc08eb0764ef0	facecredentialprovider.dll	file.0xc08eb0764ef0.0xc08eb0761010.ImageSectionObject.facecredentialprovider.dll.img
ImageSectionObject	0xc08eb0767290	Windows.Devices.Enumeration.dll	file.0xc08eb0767290.0xc08eb0525550.ImageSectionObject.Windows.Devices.Enumeration.dll.img
ImageSectionObject	0xc08eb0740a20	credprovslegacy.dll	file.0xc08eb0740a20.0xc08eb074a360.ImageSectionObject.credprovslegacy.dll.img
ImageSectionObject	0xc08eae792080	wincorlib.dll	file.0xc08eae792080.0xc08eaf9060a0.ImageSectionObject.wincorlib.dll.img
ImageSectionObject	0xc08eb0574740	CredProvDataModel.dll	file.0xc08eb0574740.0xc08eb05d6de0.ImageSectionObject.CredProvDataModel.dll.img
ImageSectionObject	0xc08eb05745b0	credprovhost.dll	file.0xc08eb05745b0.0xc08eb0740b40.ImageSectionObject.credprovhost.dll.img
ImageSectionObject	0xc08eb0742dd0	FontGlyphAnimator.dll	file.0xc08eb0742dd0.0xc08eb0743190.ImageSectionObject.FontGlyphAnimator.dll.img
ImageSectionObject	0xc08eb0652380	threadpoolwinrt.dll	file.0xc08eb0652380.0xc08eb06c15c0.ImageSectionObject.threadpoolwinrt.dll.img
ImageSectionObject	0xc08eb0728ef0	Winlangdb.dll	file.0xc08eb0728ef0.0xc08eb07448e0.ImageSectionObject.Winlangdb.dll.img
ImageSectionObject	0xc08eb073d4d0	NetworkStatus.dll	file.0xc08eb073d4d0.0xc08eb0581340.ImageSectionObject.NetworkStatus.dll.img
ImageSectionObject	0xc08eb0732080	InputSwitch.dll	file.0xc08eb0732080.0xc08eb0641570.ImageSectionObject.InputSwitch.dll.img
ImageSectionObject	0xc08eb0523db0	globinputhost.dll	file.0xc08eb0523db0.0xc08eb0693c40.ImageSectionObject.globinputhost.dll.img
ImageSectionObject	0xc08eafba0670	directmanipulation.dll	file.0xc08eafba0670.0xc08eafbce420.ImageSectionObject.directmanipulation.dll.img
ImageSectionObject	0xc08eb05748d0	AuthExt.dll	file.0xc08eb05748d0.0xc08eb0718db0.ImageSectionObject.AuthExt.dll.img
ImageSectionObject	0xc08eaf935080	UIAutomationCore.dll	file.0xc08eaf935080.0xc08eaf93d530.ImageSectionObject.UIAutomationCore.dll.img
DataSectionObject	0xc08eafa91ef0	urlmon.dll	file.0xc08eafa91ef0.0xc08eab255010.DataSectionObject.urlmon.dll.dat
ImageSectionObject	0xc08eafa91ef0	urlmon.dll	file.0xc08eafa91ef0.0xc08eafaa93b0.ImageSectionObject.urlmon.dll.img
ImageSectionObject	0xc08eafb956a0	DWrite.dll	file.0xc08eafb956a0.0xc08eafb66440.ImageSectionObject.DWrite.dll.img
ImageSectionObject	0xc08eafb06a20	comctl32.dll	file.0xc08eafb06a20.0xc08eafb018f0.ImageSectionObject.comctl32.dll.img
ImageSectionObject	0xc08eaf942bd0	Windows.UI.Immersive.dll	file.0xc08eaf942bd0.0xc08eaf95c780.ImageSectionObject.Windows.UI.Immersive.dll.img
ImageSectionObject	0xc08eafa38080	rtutils.dll	file.0xc08eafa38080.0xc08eafa6bc40.ImageSectionObject.rtutils.dll.img
ImageSectionObject	0xc08eaf913700	TextInputFramework.dll	file.0xc08eaf913700.0xc08eaf91b010.ImageSectionObject.TextInputFramework.dll.img
ImageSectionObject	0xc08eaf915c80	Windows.UI.Xaml.dll	file.0xc08eaf915c80.0xc08eaf934c00.ImageSectionObject.Windows.UI.Xaml.dll.img
ImageSectionObject	0xc08eaf90c610	Windows.UI.XamlHost.dll	file.0xc08eaf90c610.0xc08eaf913db0.ImageSectionObject.Windows.UI.XamlHost.dll.img
ImageSectionObject	0xc08eaf917c70	Windows.UI.dll	file.0xc08eaf917c70.0xc08eaf908db0.ImageSectionObject.Windows.UI.dll.img
ImageSectionObject	0xc08eae791900	BCP47Langs.dll	file.0xc08eae791900.0xc08eaf90e830.ImageSectionObject.BCP47Langs.dll.img
ImageSectionObject	0xc08eaf3b0cc0	CoreUIComponents.dll	file.0xc08eaf3b0cc0.0xc08eaf3c7470.ImageSectionObject.CoreUIComponents.dll.img
ImageSectionObject	0xc08eae820a00	msvcp110_win.dll	file.0xc08eae820a00.0xc08eae8305c0.ImageSectionObject.msvcp110_win.dll.img
ImageSectionObject	0xc08eae62bdb0	MrmCoreR.dll	file.0xc08eae62bdb0.0xc08eae770620.ImageSectionObject.MrmCoreR.dll.img
DataSectionObject	0xc08eaf860520	wininet.dll	Error dumping file
ImageSectionObject	0xc08eaf860520	wininet.dll	file.0xc08eaf860520.0xc08eaf868010.ImageSectionObject.wininet.dll.img
ImageSectionObject	0xc08eaf900400	Windows.UI.Logon.dll	file.0xc08eaf900400.0xc08eaf8f6010.ImageSectionObject.Windows.UI.Logon.dll.img
DataSectionObject	0xc08eae76c6a0	iertutil.dll	Error dumping file
ImageSectionObject	0xc08eae76c6a0	iertutil.dll	file.0xc08eae76c6a0.0xc08eae79c010.ImageSectionObject.iertutil.dll.img
DataSectionObject	0xc08eaf79ad60	policymanager.dll	file.0xc08eaf79ad60.0xc08ebbeee3a0.DataSectionObject.policymanager.dll.dat
ImageSectionObject	0xc08eaf79ad60	policymanager.dll	file.0xc08eaf79ad60.0xc08eaf79f010.ImageSectionObject.policymanager.dll.img
ImageSectionObject	0xc08eaf296490	d3d10warp.dll	file.0xc08eaf296490.0xc08eaf2a6db0.ImageSectionObject.d3d10warp.dll.img
ImageSectionObject	0xc08eaf5b6720	WinSCard.dll	file.0xc08eaf5b6720.0xc08eaf5ca760.ImageSectionObject.WinSCard.dll.img
ImageSectionObject	0xc08eaa8d5560	samcli.dll	file.0xc08eaa8d5560.0xc08eaa942440.ImageSectionObject.samcli.dll.img
ImageSectionObject	0xc08eaf3f8ac0	InputHost.dll	file.0xc08eaf3f8ac0.0xc08eaf3e0440.ImageSectionObject.InputHost.dll.img
DataSectionObject	0xc08eaf54d970	OneCoreUAPCommonProxyStub.dll	file.0xc08eaf54d970.0xc08eacdabef0.DataSectionObject.OneCoreUAPCommonProxyStub.dll.dat
ImageSectionObject	0xc08eaf54d970	OneCoreUAPCommonProxyStub.dll	file.0xc08eaf54d970.0xc08eaf5454c0.ImageSectionObject.OneCoreUAPCommonProxyStub.dll.img
ImageSectionObject	0xc08eaf3d31e0	WinTypes.dll	file.0xc08eaf3d31e0.0xc08eaf3c2900.ImageSectionObject.WinTypes.dll.img
ImageSectionObject	0xc08eaf25cb20	CoreMessaging.dll	file.0xc08eaf25cb20.0xc08eaf25dcb0.ImageSectionObject.CoreMessaging.dll.img
ImageSectionObject	0xc08eaf25eef0	d3d11.dll	file.0xc08eaf25eef0.0xc08eaf25da10.ImageSectionObject.d3d11.dll.img
ImageSectionObject	0xc08eaf3be360	propsys.dll	file.0xc08eaf3be360.0xc08eaf3b0010.ImageSectionObject.propsys.dll.img
ImageSectionObject	0xc08eaf3ac880	WindowsCodecs.dll	file.0xc08eaf3ac880.0xc08eaf3b3010.ImageSectionObject.WindowsCodecs.dll.img
ImageSectionObject	0xc08eaf24e2b0	d2d1.dll	file.0xc08eaf24e2b0.0xc08eaf25c150.ImageSectionObject.d2d1.dll.img
ImageSectionObject	0xc08eada02d40	dcomp.dll	file.0xc08eada02d40.0xc08eaf1b4db0.ImageSectionObject.dcomp.dll.img
ImageSectionObject	0xc08eaf218080	winmmbase.dll	file.0xc08eaf218080.0xc08eaf23b010.ImageSectionObject.winmmbase.dll.img
DataSectionObject	0xc08eaf22c770	sppc.dll	Error dumping file
ImageSectionObject	0xc08eaf22c770	sppc.dll	file.0xc08eaf22c770.0xc08eaf20e9f0.ImageSectionObject.sppc.dll.img
ImageSectionObject	0xc08eaf228690	slc.dll	file.0xc08eaf228690.0xc08eaf241010.ImageSectionObject.slc.dll.img
ImageSectionObject	0xc08eaf225080	LogonController.dll	file.0xc08eaf225080.0xc08eaf226db0.ImageSectionObject.LogonController.dll.img
ImageSectionObject	0xc08eac9c8080	imagehlp.dll	file.0xc08eac9c8080.0xc08eac9c8b00.ImageSectionObject.imagehlp.dll.img
ImageSectionObject	0xc08eac9da4b0	msctf.dll	file.0xc08eac9da4b0.0xc08eae5144c0.ImageSectionObject.msctf.dll.img
DataSectionObject	0xc08eac9d64c0	ole32.dll	Error dumping file
ImageSectionObject	0xc08eac9d64c0	ole32.dll	file.0xc08eac9d64c0.0xc08eac9d1530.ImageSectionObject.ole32.dll.img
DataSectionObject	0xc08eac9c6340	shell32.dll	Error dumping file
ImageSectionObject	0xc08eac9c6340	shell32.dll	Error dumping file
DataSectionObject	0xc08eaf54bd40	R00000000000d.clb	Error dumping file
ImageSectionObject	0xc08eaf22d670	dwmredir.dll	file.0xc08eaf22d670.0xc08eaf261a10.ImageSectionObject.dwmredir.dll.img
ImageSectionObject	0xc08eaf23bef0	dwm.exe	file.0xc08eaf23bef0.0xc08eaf224320.ImageSectionObject.dwm.exe.img
DataSectionObject	0xc08eaf59cd80	xmllite.dll	Error dumping file
ImageSectionObject	0xc08eaf59cd80	xmllite.dll	file.0xc08eaf59cd80.0xc08eaf5906f0.ImageSectionObject.xmllite.dll.img
ImageSectionObject	0xc08eaf57e990	cabinet.dll	file.0xc08eaf57e990.0xc08eaf58f670.ImageSectionObject.cabinet.dll.img
ImageSectionObject	0xc08eadb8eef0	UIAnimation.dll	file.0xc08eadb8eef0.0xc08eadb956b0.ImageSectionObject.UIAnimation.dll.img
ImageSectionObject	0xc08eaf3e0d30	Windows.Gaming.Input.dll	file.0xc08eaf3e0d30.0xc08eaf3e7d10.ImageSectionObject.Windows.Gaming.Input.dll.img
ImageSectionObject	0xc08eaf3b9a90	avrt.dll	file.0xc08eaf3b9a90.0xc08eaf3b6840.ImageSectionObject.avrt.dll.img
ImageSectionObject	0xc08eaf3c6080	ISM.dll	file.0xc08eaf3c6080.0xc08eaf3bfd00.ImageSectionObject.ISM.dll.img
ImageSectionObject	0xc08eaf28a620	dwmghost.dll	file.0xc08eaf28a620.0xc08eaf295db0.ImageSectionObject.dwmghost.dll.img
ImageSectionObject	0xc08eaf2625e0	D3DCompiler_47.dll	Error dumping file
ImageSectionObject	0xc08eaf249920	dwmcore.dll	file.0xc08eaf249920.0xc08eaf22cbe0.ImageSectionObject.dwmcore.dll.img
ImageSectionObject	0xc08eaf23f9f0	uDWM.dll	file.0xc08eaf23f9f0.0xc08eaf258010.ImageSectionObject.uDWM.dll.img
DataSectionObject	0xc08eaf31a320	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eae6811c0	MAPPING1.MAP	file.0xc08eae6811c0.0xc08eae694740.DataSectionObject.MAPPING1.MAP.dat
SharedCacheMap	0xc08eae6811c0	MAPPING1.MAP	file.0xc08eae6811c0.0xc08eae666180.SharedCacheMap.MAPPING1.MAP.vacb
DataSectionObject	0xc08eae67add0	OBJECTS.DATA	Error dumping file
SharedCacheMap	0xc08eae67add0	OBJECTS.DATA	file.0xc08eae67add0.0xc08eae6873d0.SharedCacheMap.OBJECTS.DATA.vacb
DataSectionObject	0xc08eae682a50	MAPPING2.MAP	file.0xc08eae682a50.0xc08eae68bef0.DataSectionObject.MAPPING2.MAP.dat
SharedCacheMap	0xc08eae682a50	MAPPING2.MAP	file.0xc08eae682a50.0xc08eaf5ea7c0.SharedCacheMap.MAPPING2.MAP.vacb
DataSectionObject	0xc08eae655db0	MAPPING3.MAP	file.0xc08eae655db0.0xc08eae68bba0.DataSectionObject.MAPPING3.MAP.dat
SharedCacheMap	0xc08eae655db0	MAPPING3.MAP	file.0xc08eae655db0.0xc08eae68bcc0.SharedCacheMap.MAPPING3.MAP.vacb
DataSectionObject	0xc08eae68b9f0	INDEX.BTR	file.0xc08eae68b9f0.0xc08eae6961e0.DataSectionObject.INDEX.BTR.dat
SharedCacheMap	0xc08eae68b9f0	INDEX.BTR	file.0xc08eae68b9f0.0xc08eae698010.SharedCacheMap.INDEX.BTR.vacb
DataSectionObject	0xc08eaff4db50	GeofenceApplicationID.dat	Error dumping file
SharedCacheMap	0xc08eaff4db50	GeofenceApplicationID.dat	file.0xc08eaff4db50.0xc08eb0177010.SharedCacheMap.GeofenceApplicationID.dat.vacb
DataSectionObject	0xc08eaab18080	wpndatabase.db	Error dumping file
SharedCacheMap	0xc08eaab18080	wpndatabase.db	file.0xc08eaab18080.0xc08eb020c010.SharedCacheMap.wpndatabase.db.vacb
DataSectionObject	0xc08eafc255f0	winnlsres.dll.mui	Error dumping file
DataSectionObject	0xc08eb01e4970	wpndatabase.db-shm	file.0xc08eb01e4970.0xc08eb020dcb0.DataSectionObject.wpndatabase.db-shm.dat
DataSectionObject	0xc08eb02019f0	wpndatabase.db-wal	Error dumping file
SharedCacheMap	0xc08eb02019f0	wpndatabase.db-wal	file.0xc08eb02019f0.0xc08eb020da80.SharedCacheMap.wpndatabase.db-wal.vacb
ImageSectionObject	0xc08eaf9f7e10	wmi.dll	Error dumping file
DataSectionObject	0xc08eae8bfac0	winnlsres.dll.mui	Error dumping file
DataSectionObject	0xc08eae8adbd0	winnlsres.dll	Error dumping file
DataSectionObject	0xc08eae86ae50	netmsg.dll	Error dumping file
ImageSectionObject	0xc08eae80a970	npmproxy.dll	file.0xc08eae80a970.0xc08eae80b5f0.ImageSectionObject.npmproxy.dll.img
ImageSectionObject	0xc08eac8da4a0	wbemsvc.dll	file.0xc08eac8da4a0.0xc08eae677db0.ImageSectionObject.wbemsvc.dll.img
ImageSectionObject	0xc08eb001d8c0	winsqlite3.dll	file.0xc08eb001d8c0.0xc08eb0006250.ImageSectionObject.winsqlite3.dll.img
ImageSectionObject	0xc08eac605570	wcmapi.dll	file.0xc08eac605570.0xc08eb06987d0.ImageSectionObject.wcmapi.dll.img
ImageSectionObject	0xc08eb07c4480	TokenBroker.dll	file.0xc08eb07c4480.0xc08eb05a3c00.ImageSectionObject.TokenBroker.dll.img
ImageSectionObject	0xc08eafc1e080	wwapi.dll	file.0xc08eafc1e080.0xc08eb066d330.ImageSectionObject.wwapi.dll.img
ImageSectionObject	0xc08eb067b080	wpnprv.dll	file.0xc08eb067b080.0xc08eadb162c0.ImageSectionObject.wpnprv.dll.img
ImageSectionObject	0xc08eaf876d60	StateRepository.Core.dll	file.0xc08eaf876d60.0xc08ead676d20.ImageSectionObject.StateRepository.Core.dll.img
ImageSectionObject	0xc08eb0785080	Windows.ApplicationModel.dll	file.0xc08eb0785080.0xc08eb05b4c20.ImageSectionObject.Windows.ApplicationModel.dll.img
DataSectionObject	0xc08eb0825080	Windows.Security.Authentication.OnlineId.dll	file.0xc08eb0825080.0xc08eab3c3580.DataSectionObject.Windows.Security.Authentication.OnlineId.dll.dat
ImageSectionObject	0xc08eb0825080	Windows.Security.Authentication.OnlineId.dll	file.0xc08eb0825080.0xc08eb05b66c0.ImageSectionObject.Windows.Security.Authentication.OnlineId.dll.img
ImageSectionObject	0xc08eb03b9080	cscapi.dll	file.0xc08eb03b9080.0xc08eb03c9010.ImageSectionObject.cscapi.dll.img
ImageSectionObject	0xc08eb054c080	Windows.Networking.Connectivity.dll	file.0xc08eb054c080.0xc08eb054fdb0.ImageSectionObject.Windows.Networking.Connectivity.dll.img
ImageSectionObject	0xc08eac629ce0	NCProv.dll	file.0xc08eac629ce0.0xc08eb01f25f0.ImageSectionObject.NCProv.dll.img
ImageSectionObject	0xc08eb007aef0	rasman.dll	file.0xc08eb007aef0.0xc08eb008b590.ImageSectionObject.rasman.dll.img
ImageSectionObject	0xc08eb00402f0	LocationWinPalMisc.dll	file.0xc08eb00402f0.0xc08eb01c7350.ImageSectionObject.LocationWinPalMisc.dll.img
ImageSectionObject	0xc08eae5e7080	wlidsvc.dll	file.0xc08eae5e7080.0xc08eaf6e0db0.ImageSectionObject.wlidsvc.dll.img
ImageSectionObject	0xc08eaff8e560	cdp.dll	file.0xc08eaff8e560.0xc08eb0015010.ImageSectionObject.cdp.dll.img
ImageSectionObject	0xc08eb00821f0	rasapi32.dll	file.0xc08eb00821f0.0xc08eb008b980.ImageSectionObject.rasapi32.dll.img
ImageSectionObject	0xc08eaf9faca0	lfsvc.dll	file.0xc08eaf9faca0.0xc08eaf9f5850.ImageSectionObject.lfsvc.dll.img
ImageSectionObject	0xc08ead56eaa0	cryptngc.dll	file.0xc08ead56eaa0.0xc08eb0b0fdb0.ImageSectionObject.cryptngc.dll.img
ImageSectionObject	0xc08eafff9bb0	wpncore.dll	file.0xc08eafff9bb0.0xc08eb0005010.ImageSectionObject.wpncore.dll.img
ImageSectionObject	0xc08eafc5c650	rasmans.dll	file.0xc08eafc5c650.0xc08eafc61890.ImageSectionObject.rasmans.dll.img
ImageSectionObject	0xc08eafc3c080	eappprxy.dll	Error dumping file
ImageSectionObject	0xc08eafa90880	wpnservice.dll	file.0xc08eafa90880.0xc08eafaa76f0.ImageSectionObject.wpnservice.dll.img
ImageSectionObject	0xc08eaf9f7850	LocationFramework.dll	file.0xc08eaf9f7850.0xc08eaf9cb010.ImageSectionObject.LocationFramework.dll.img
ImageSectionObject	0xc08eae6a1ac0	wbemess.dll	file.0xc08eae6a1ac0.0xc08eae6c0db0.ImageSectionObject.wbemess.dll.img
DataSectionObject	0xc08eae7f3700	comctl32.dll	Error dumping file
ImageSectionObject	0xc08eae7f3700	comctl32.dll	file.0xc08eae7f3700.0xc08eae7fd440.ImageSectionObject.comctl32.dll.img
ImageSectionObject	0xc08eae6dba90	ProximityCommonPal.dll	Error dumping file
ImageSectionObject	0xc08eae6f7360	ProximityServicePal.dll	file.0xc08eae6f7360.0xc08eae709910.ImageSectionObject.ProximityServicePal.dll.img
ImageSectionObject	0xc08eaf6ae4e0	ProximityService.dll	file.0xc08eaf6ae4e0.0xc08eae70f5c0.ImageSectionObject.ProximityService.dll.img
ImageSectionObject	0xc08eae6fc080	ProximityCommon.dll	file.0xc08eae6fc080.0xc08eae700de0.ImageSectionObject.ProximityCommon.dll.img
ImageSectionObject	0xc08eae6dbea0	fveapi.dll	file.0xc08eae6dbea0.0xc08eae6e73b0.ImageSectionObject.fveapi.dll.img
ImageSectionObject	0xc08eaf6bcbd0	WmiPrvSD.dll	file.0xc08eaf6bcbd0.0xc08eae6b7010.ImageSectionObject.WmiPrvSD.dll.img
ImageSectionObject	0xc08eaf763bd0	ncobjapi.dll	file.0xc08eaf763bd0.0xc08eaf6bc010.ImageSectionObject.ncobjapi.dll.img
ImageSectionObject	0xc08eae695b20	wmiutils.dll	file.0xc08eae695b20.0xc08eae693640.ImageSectionObject.wmiutils.dll.img
ImageSectionObject	0xc08eae686c90	repdrvfs.dll	file.0xc08eae686c90.0xc08eae695010.ImageSectionObject.repdrvfs.dll.img
ImageSectionObject	0xc08eae6239a0	shsvcs.dll	file.0xc08eae6239a0.0xc08eab700260.ImageSectionObject.shsvcs.dll.img
ImageSectionObject	0xc08eae8faef0	fwpolicyiomgr.dll	file.0xc08eae8faef0.0xc08eae8fa560.ImageSectionObject.fwpolicyiomgr.dll.img
ImageSectionObject	0xc08eac12c560	ELSCore.dll	file.0xc08eac12c560.0xc08eb06f8980.ImageSectionObject.ELSCore.dll.img
ImageSectionObject	0xc08eae660ac0	wbemcore.dll	file.0xc08eae660ac0.0xc08eae65a650.ImageSectionObject.wbemcore.dll.img
ImageSectionObject	0xc08eae660080	fastprox.dll	file.0xc08eae660080.0xc08eae66adb0.ImageSectionObject.fastprox.dll.img
